지역코드,아파트,주소,층,거래일,거래금액,면적,건축년도
11680,엘에이치강남아이파크, 자곡동 602,9층,2020 12 15,"    92,000",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,6층,2020 12 15,"    96,750",84.96,2014
11680,엘에이치강남아이파크, 자곡동 602,9층,2020 12 16,"    86,300",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,9층,2020 12 16,"    85,700",74.89,2014
11680,엘에이치강남아이파크, 자곡동 602,6층,2020 12 16,"   164,500",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,14층,2020 12 17,"   126,000",59.96,2014
11680,엘에이치강남아이파크, 자곡동 602,12층,2020 12 18,"    88,150",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,5층,2020 12 18,"   135,000",59.96,2014
11680,엘에이치강남아이파크, 자곡동 602,14층,2020 12 21,"    86,750",74.89,2014
11680,엘에이치강남아이파크, 자곡동 602,10층,2020 12 21,"    87,650",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,3층,2020 12 21,"    82,950",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,12층,2020 12 22,"    87,500",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,3층,2020 12 23,"    72,400",59.96,2014
11680,엘에이치강남아이파크, 자곡동 602,7층,2020 12 23,"    84,750",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,12층,2020 12 23,"    87,300",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,3층,2020 12 26,"   133,500",59.96,2014
11680,엘에이치강남아이파크, 자곡동 602,3층,2020 12 28,"    84,550",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,3층,2020 12 28,"    84,550",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,12층,2020 12 28,"   163,000",74.97,2014
11680,엘에이치강남아이파크, 자곡동 602,10층,2020 12 29,"    95,800",84.83,2014
11680,엘에이치강남아이파크, 자곡동 602,14층,2020 12 29,"    98,850",84.92,2014
11680,엘에이치강남아이파크, 자곡동 602,15층,2020 12 29,"    87,400",74.97,2014
11680,래미안강남힐즈, 자곡동 611,5층,2020 12 29,"   182,000",91.96,2014
11680,엘에이치강남아이파크, 자곡동 602,4층,2020 12 30,"    84,200",74.97,2014
11680,래미안강남힐즈, 자곡동 611,15층,2020 12 30,"   199,000",101.94,2014
11680,엘에이치강남아이파크, 자곡동 602,15층,2020 12 30,"   170,000",84.92,2014
11680,엘에이치강남아이파크, 자곡동 602,3층,2020 12 30,"    93,850",84.92,2014
11680,엘에이치강남아이파크, 자곡동 602,4층,2020 12 30,"    83,600",74.97,2014
11680,래미안강남힐즈, 자곡동 611,5층,2020 12 31,"   178,000",91.96,2014
11680,강남한신휴플러스8단지, 율현동 BL-8,6층,2020 12 30,"   163,500",114.91,2015
11680,상록수, 일원동 734,2층,2020 12 1,"   186,000",74.54,1993
11680,샘터마을, 일원동 718,6층,2020 12 1,"   214,500",101.97,1994
11680,한솔마을, 일원동 731,2층,2020 12 4,"   188,000",84.73,1994
11680,가람, 일원동 735,1층,2020 12 4,"   198,000",84.95,1993
11680,푸른마을 아파트 101동~111동, 일원동 719,11층,2020 12 5,"   179,000",84.93,1994
11680,푸른마을 아파트 101동~111동, 일원동 719,14층,2020 12 5,"   146,000",59.76,1994
11680,푸른마을 아파트 101동~111동, 일원동 719,7층,2020 12 5,"   185,000",84.93,1994
11680,래미안 개포 루체하임, 일원동 741,15층,2020 12 5,"   259,500",84.99,2018
11680,한솔마을, 일원동 731,5층,2020 12 6,"   176,000",84.73,1994
11680,개포한신, 일원동 615-1,10층,2020 12 7,"   210,000",107.6,1984
11680,우성7, 일원동 615,14층,2020 12 8,"   183,000",68.39,1987
11680,푸른마을 아파트 101동~111동, 일원동 719,8층,2020 12 8,"   149,000",59.76,1994
11680,한솔마을, 일원동 731,1층,2020 12 10,"   180,000",84.73,1994
11680,래미안 개포 루체하임, 일원동 741,25층,2020 12 12,"   290,000",101.97,2018
11680,푸른마을 아파트 101동~111동, 일원동 719,4층,2020 12 12,"   181,700",84.93,1994
11680,상록수, 일원동 734,2층,2020 12 12,"   208,000",84.95,1993
11680,래미안 개포 루체하임, 일원동 741,17층,2020 12 12,"   241,500",71.68,2018
11680,수서, 일원동 711,7층,2020 12 17,"    90,000",39.98,1992
11680,우성7, 일원동 615,2층,2020 12 18,"   200,000",84.06,1987
11680,우성7, 일원동 615,5층,2020 12 19,"   208,000",84.06,1987
11680,우성7, 일원동 615,10층,2020 12 20,"   212,000",83.69,1987
11680,래미안 개포 루체하임, 일원동 741,14층,2020 12 21,"   288,000",101.99,2018
11680,개포한신, 일원동 615-1,4층,2020 12 22,"   210,000",107.6,1984
11680,래미안 개포 루체하임, 일원동 741,3층,2020 12 22,"   240,000",121.71,2018
11680,가람, 일원동 735,4층,2020 12 23,"   210,000",84.95,1993
11680,한솔마을, 일원동 731,5층,2020 12 26,"   208,000",84.73,1994
11680,목련타운, 일원동 716,4층,2020 12 26,"   210,000",99.79,1993
11680,한솔마을, 일원동 731,5층,2020 12 27,"   200,000",84.73,1994
11680,푸른마을 아파트 101동~111동, 일원동 719,7층,2020 12 30,"   185,000",84.93,1994
11680,한솔마을, 일원동 731,2층,2020 12 31,"   185,000",84.73,1994
11680,상록수, 일원동 734,1층,2020 12 31,"   183,000",74.54,1993
11680,동익, 수서동 738,8층,2020 12 1,"   162,500",84.46,1993
11680,까치마을, 수서동 746,10층,2020 12 1,"    79,500",34.44,1993
11680,까치마을, 수서동 746,6층,2020 12 1,"    92,000",34.44,1993
11680,까치마을, 수서동 746,11층,2020 12 1,"   100,000",39.6,1993
11680,삼익, 수서동 708,11층,2020 12 5,"   130,000",60.0,1992
11680,까치마을, 수서동 746,4층,2020 12 9,"   125,500",49.5,1993
11680,신동아, 수서동 736,6층,2020 12 11,"   105,000",39.53,1992
11680,까치마을, 수서동 746,11층,2020 12 12,"    91,000",34.44,1993
11680,신동아, 수서동 736,15층,2020 12 13,"   104,500",39.53,1992
11680,신동아, 수서동 736,4층,2020 12 15,"    89,000",33.18,1992
11680,신동아, 수서동 736,5층,2020 12 15,"    87,000",33.18,1992
11680,까치마을, 수서동 746,10층,2020 12 16,"   136,500",49.5,1993
11680,까치마을, 수서동 746,15층,2020 12 17,"   129,500",49.5,1993
11680,까치마을, 수서동 746,13층,2020 12 18,"    93,000",34.44,1993
11680,까치마을, 수서동 746,15층,2020 12 19,"   129,300",49.5,1993
11680,까치마을, 수서동 746,13층,2020 12 19,"   101,500",39.6,1993
11680,삼익, 수서동 708,5층,2020 12 22,"   115,800",49.2,1992
11680,삼성, 수서동 747,6층,2020 12 24,"   174,000",84.97,1997
11680,동익, 수서동 738,4층,2020 12 24,"   157,000",84.46,1993
11680,강남데시앙포레, 수서동 559,7층,2020 12 26,"   151,000",59.97,2014
11680,삼성, 수서동 747,8층,2020 12 26,"   185,000",84.97,1997
11680,신동아, 수서동 736,11층,2020 12 28,"    90,000",33.18,1992
11680,강남데시앙포레, 수서동 559,4층,2020 12 28,"   145,000",59.97,2014
11680,강남 더샵 포레스트, 수서동 537,7층,2020 12 28,"   310,000",146.7139,2016
11680,강남 더샵 포레스트, 수서동 537,10층,2020 12 30,"   330,000",146.7139,2016
11680,까치마을, 수서동 746,10층,2020 12 31,"   101,000",39.6,1993
11680,경남, 도곡동 967,18층,2020 12 1,"   186,000",84.94,2005
11680,도곡렉슬, 도곡동 527,21층,2020 12 1,"   175,000",59.9772,2006
11680,우성사원5, 도곡동 463-1,1층,2020 12 2,"   182,500",78.99,1986
11680,한신(개포), 도곡동 464,4층,2020 12 2,"   176,000",52.73,1985
11680,경남, 도곡동 967,1층,2020 12 2,"   152,500",59.76,2005
11680,타워팰리스3, 도곡동 467-29,42층,2020 12 3,"   290,000",141.648,2004
11680,경남, 도곡동 967,16층,2020 12 3,"   174,500",84.94,2005
11680,현대비젼21, 도곡동 467-19,26층,2020 12 3,"    42,000",34.995,1999
11680,도곡렉슬, 도곡동 527,5층,2020 12 3,"   319,000",114.9931,2006
11680,타워팰리스1, 도곡동 467,50층,2020 12 3,"   281,000",137.24,2002
11680,도곡쌍용예가, 도곡동 933,2층,2020 12 4,"   196,500",107.53,1978
11680,도곡푸르지오, 도곡동 949-1,5층,2020 12 5,"   170,000",168.33,2005
11680,도곡쌍용예가, 도곡동 933,4층,2020 12 5,"   195,000",107.53,1978
11680,도곡렉슬, 도곡동 527,6층,2020 12 5,"   320,000",114.9931,2006
11680,삼익, 도곡동 869,6층,2020 12 5,"   175,000",104.01,1983
11680,타워팰리스1, 도곡동 467,34층,2020 12 5,"   253,500",120.78,2002
11680,아카데미스위트1, 도곡동 467-7,28층,2020 12 7,"   179,000",122.07,2004
11680,대림, 도곡동 960,10층,2020 12 7,"   185,000",84.95,1992
11680,타워팰리스1, 도곡동 467,26층,2020 12 7,"   215,000",84.15,2002
11680,벨라빌, 도곡동 193-42,1층,2020 12 7,"   190,000",244.55,2000
11680,타워팰리스1, 도곡동 467,27층,2020 12 8,"   270,000",137.24,2002
11680,타워팰리스1, 도곡동 467,5층,2020 12 8,"   264,000",164.97,2002
11680,타워팰리스1, 도곡동 467,46층,2020 12 8,"   350,000",174.67,2002
11680,삼익, 도곡동 869,2층,2020 12 9,"   209,000",153.71,1983
11680,도곡쌍용예가, 도곡동 933,11층,2020 12 9,"   199,500",107.53,1978
11680,현대비젼21, 도곡동 467-19,18층,2020 12 9,"    39,500",32.65,1999
11680,삼익, 도곡동 869,10층,2020 12 9,"   168,500",104.01,1983
11680,한신엠비씨, 도곡동 895-8,1층,2020 12 10,"   167,000",84.74,1988
11680,타워팰리스1, 도곡동 467,27층,2020 12 10,"   275,000",137.24,2002
11680,럭키(963), 도곡동 963,2층,2020 12 11,"   189,000",84.97,1995
11680,현대아이리스1, 도곡동 944-5,7층,2020 12 11,"   130,000",101.48,2004
11680,우성사원5, 도곡동 463-1,3층,2020 12 12,"   165,000",70.89,1986
11680,타워팰리스3, 도곡동 467-29,24층,2020 12 12,"   290,000",163.567,2004
11680,우성사원5, 도곡동 463-1,5층,2020 12 12,"   170,000",78.99,1986
11680,도곡쌍용예가, 도곡동 933,9층,2020 12 12,"   209,500",107.53,1978
11680,도곡렉슬, 도곡동 527,22층,2020 12 12,"   270,000",84.9231,2006
11680,도곡렉슬, 도곡동 527,13층,2020 12 12,"   320,000",114.9931,2006
11680,아카데미스위트1, 도곡동 467-7,4층,2020 12 14,"   176,000",122.07,2004
11680,도곡렉슬, 도곡동 527,15층,2020 12 15,"   228,000",59.9818,2006
11680,삼성래미안, 도곡동 91-5,6층,2020 12 15,"   181,000",59.96,2001
11680,타워팰리스1, 도곡동 467,27층,2020 12 16,"   279,000",137.24,2002
11680,삼익, 도곡동 869,3층,2020 12 17,"   168,000",104.01,1983
11680,타워팰리스2, 도곡동 467-17,16층,2020 12 17,"   340,000",176.72,2003
11680,대림아크로빌, 도곡동 467-6,21층,2020 12 18,"   257,000",172.467,1999
11680,아카데미스위트1, 도곡동 467-7,17층,2020 12 18,"   179,000",122.07,2004
11680,도곡렉슬, 도곡동 527,12층,2020 12 19,"   335,000",134.9023,2006
11680,역삼우성, 도곡동 934-10,1층,2020 12 19,"   179,500",84.83,1986
11680,대림, 도곡동 960,4층,2020 12 20,"   177,000",84.95,1992
11680,역삼우성, 도곡동 934-10,14층,2020 12 21,"   180,000",84.83,1986
11680,타워팰리스3, 도곡동 467-29,36층,2020 12 21,"   330,000",163.702,2004
11680,도곡쌍용예가, 도곡동 933,1층,2020 12 21,"   193,000",107.53,1978
11680,타워팰리스3, 도곡동 467-29,21층,2020 12 21,"   315,000",163.567,2004
11680,아카데미스위트1, 도곡동 467-7,29층,2020 12 23,"   147,000",83.0,2004
11680,타워팰리스1, 도곡동 467,18층,2020 12 25,"   280,000",137.24,2002
11680,하이페리온, 도곡동 968,10층,2020 12 26,"   219,000",184.31,2004
11680,중명하니빌, 도곡동 965,4층,2020 12 26,"    33,000",28.58,1997
11680,대우디오빌, 도곡동 952,9층,2020 12 26,"    27,300",25.89,2004
11680,도곡렉슬, 도곡동 527,16층,2020 12 28,"   330,000",114.9931,2006
11680,타워팰리스1, 도곡동 467,35층,2020 12 29,"   355,000",164.95,2002
11680,매봉삼성, 도곡동 966,7층,2020 12 29,"   140,000",59.82,1999
11680,럭키(963), 도곡동 963,3층,2020 12 30,"   195,000",84.97,1995
11680,도곡렉슬, 도곡동 527,3층,2020 12 30,"   365,000",134.9023,2006
11680,삼성래미안, 도곡동 91-5,17층,2020 12 31,"   290,000",122.81,2001
11680,아카데미스위트1, 도곡동 467-7,18층,2020 12 31,"   208,000",122.07,2004
11680,SK허브프리모, 도곡동 953-1,5층,2020 12 31,"    90,000",67.57,2006
11590,신동아리버파크, 노량진동 325,27층,2020 12 3,"   104,700",84.88,2001
11590,신동아리버파크, 노량진동 325,11층,2020 12 5,"    87,000",59.67,2001
11590,우성, 노량진동 323,4층,2020 12 7,"    82,000",59.82,1997
11590,우성, 노량진동 323,7층,2020 12 11,"    90,000",84.96,1997
11590,쌍용예가, 노량진동 332,7층,2020 12 12,"   102,000",59.957,2010
11590,건영(103동-106동), 노량진동 324,7층,2020 12 12,"    86,500",59.83,1997
11590,신동아리버파크, 노량진동 325,16층,2020 12 14,"   120,000",114.75,2001
11590,쌍용예가, 노량진동 332,12층,2020 12 15,"   116,500",84.913,2010
11590,우성, 노량진동 323,10층,2020 12 18,"    81,000",59.82,1997
11590,신동아리버파크, 노량진동 325,16층,2020 12 19,"   108,000",84.88,2001
11590,신동아리버파크, 노량진동 325,17층,2020 12 26,"   118,000",114.75,2001
11590,신동아리버파크, 노량진동 325,25층,2020 12 28,"   105,000",84.88,2001
11590,신동아리버파크, 노량진동 325,9층,2020 12 29,"    87,500",59.67,2001
11590,신동아리버파크, 노량진동 325,14층,2020 12 30,"    95,000",59.67,2001
11590,신동아리버파크, 노량진동 325,20층,2020 12 30,"   112,000",114.75,2001
11590,신동아리버파크, 노량진동 325,17층,2020 12 31,"   118,000",114.75,2001
11590,건영(103동-106동), 노량진동 324,17층,2020 12 31,"   100,000",84.94,1997
11590,힐스테이트 상도 센트럴파크, 상도동 531,12층,2020 12 1,"   120,000",59.7686,2012
11590,힐스테이트 상도 센트럴파크, 상도동 531,13층,2020 12 2,"   122,000",59.7754,2012
11590,현대(관악), 상도동 407,15층,2020 12 2,"    67,300",58.59,1992
11590,두산위브트레지움2차, 상도동 535,20층,2020 12 2,"   140,000",84.9736,2016
11590,e편한세상상도노빌리티, 상도동 903,12층,2020 12 3,"   128,500",59.9173,2018
11590,힐스테이트 상도 센트럴파크, 상도동 531,1층,2020 12 3,"   131,500",84.6099,2012
11590,포스코더샵, 상도동 521,12층,2020 12 3,"   170,000",152.222,2007
11590,포스코더샵, 상도동 521,12층,2020 12 4,"   107,000",59.99,2007
11590,이수브라운스톤상도(527-0), 상도동 527,12층,2020 12 4,"   105,000",59.94,2007
11590,두산위브트레지움2차, 상도동 535,15층,2020 12 4,"   141,500",84.864,2016
11590,아이파크, 상도동 416,14층,2020 12 5,"   113,000",84.96,2004
11590,건영, 상도동 414,10층,2020 12 5,"   105,500",114.96,1997
11590,상도타워B, 상도동 283-73,5층,2020 12 5,"    33,800",81.06,2005
11590,e편한세상상도노빌리티, 상도동 903,7층,2020 12 5,"   149,000",84.9546,2018
11590,상도두산위브, 상도동 529,8층,2020 12 5,"   126,000",84.99,2010
11590,래미안상도3차, 상도동 431,13층,2020 12 5,"   124,800",84.96,2004
11590,상도타워B, 상도동 283-73,2층,2020 12 6,"    35,700",81.06,2005
11590,e편한세상상도노빌리티, 상도동 903,3층,2020 12 6,"   124,800",59.7827,2018
11590,정호힐사이드, 상도동 77-21,1층,2020 12 9,"    42,000",83.61,2000
11590,동원베네스트, 상도동 528,2층,2020 12 9,"   110,000",84.829,2008
11590,힐스테이트 상도 센트럴파크, 상도동 531,11층,2020 12 9,"   149,400",84.6099,2012
11590,동원베네스트, 상도동 528,7층,2020 12 9,"   110,000",84.958,2008
11590,상도갑을명가1차, 상도동 458,11층,2020 12 9,"    61,700",83.84,2006
11590,힐스테이트 상도 프레스티지, 상도동 533,6층,2020 12 10,"   135,000",84.951,2013
11590,포스코더샵, 상도동 521,14층,2020 12 10,"   110,000",59.99,2007
11590,래미안상도3차, 상도동 431,14층,2020 12 10,"   122,000",84.96,2004
11590,상도파크자이, 상도동 900,2층,2020 12 10,"   133,000",71.252,2016
11590,래미안상도3차, 상도동 431,10층,2020 12 11,"   148,000",114.97,2004
11590,동원베네스트, 상도동 528,7층,2020 12 11,"   114,500",84.958,2008
11590,상도동삼호아파트, 상도동 408,11층,2020 12 12,"    87,500",84.52,1994
11590,e편한세상상도노빌리티, 상도동 903,3층,2020 12 12,"   149,000",84.9704,2018
11590,래미안상도3차, 상도동 431,15층,2020 12 13,"   148,000",114.97,2004
11590,두산위브트레지움2차, 상도동 535,15층,2020 12 13,"   137,500",84.864,2016
11590,두산위브트레지움2차, 상도동 535,11층,2020 12 13,"   123,000",59.7852,2016
11590,힐스테이트 상도 센트럴파크, 상도동 531,13층,2020 12 13,"   117,000",59.7754,2012
11590,이수브라운스톤상도(527-0), 상도동 527,15층,2020 12 14,"   120,000",84.99,2007
11590,씨티아모리움, 상도동 532,3층,2020 12 14,"    20,000",17.4395,2012
11590,힐스테이트 상도 센트럴파크, 상도동 531,4층,2020 12 15,"   118,000",59.8758,2012
11590,래미안상도3차, 상도동 431,12층,2020 12 15,"   122,000",84.96,2004
11590,e편한세상상도노빌리티, 상도동 903,16층,2020 12 15,"   145,000",84.9704,2018
11590,포스코더샵, 상도동 521,5층,2020 12 16,"   131,800",84.992,2007
11590,이수브라운스톤상도(527-0), 상도동 527,6층,2020 12 16,"   105,800",59.91,2007
11590,현대(관악), 상도동 407,15층,2020 12 16,"    84,500",84.78,1992
11590,동원베네스트, 상도동 528,12층,2020 12 18,"   109,800",84.958,2008
11590,힐스테이트 상도 프레스티지, 상도동 533,10층,2020 12 18,"   138,000",84.884,2013
11590,중앙하이츠빌, 상도동 415,18층,2020 12 19,"   104,500",84.9883,2003
11590,포스코더샵, 상도동 521,4층,2020 12 19,"   132,500",84.995,2007
11590,포스코더샵, 상도동 521,11층,2020 12 19,"   114,000",59.99,2007
11590,포스코더샵, 상도동 521,3층,2020 12 19,"   109,300",59.99,2007
11590,상도두산위브, 상도동 529,6층,2020 12 19,"   129,500",84.909,2010
11590,상도더샵2차, 상도동 534,11층,2020 12 19,"   125,500",84.97,2014
