지역코드,단지,주소,층,거래일,거래금액,면적,건축년도
11500,방화샤르망1오피스텔, 방화동 830-3,4층,2020 1 11,"6,200",16.29,2003
11500,에어뷰21-1오피스텔, 방화동 829-5,7층,2020 1 16,"8,350",26.86,1999
11500,에어뷰21-2오피스텔, 방화동 830-1,4층,2020 1 16,"7,800",26.22,1999
11500,벽산에어트리움, 방화동 849,7층,2020 1 21,"14,500",35.41,2003
11500,더스카이2, 방화동 620-209,4층,2020 1 30,"13,900",27.37,2016
11500,벽산에어트리움, 방화동 849,10층,2020 1 31,"9,500",21.28,2003
11500,에어뷰21-1오피스텔, 방화동 829-5,10층,2020 1 31,"8,500",26.86,1999
11590,메가스터디타워, 노량진동 57-1,12층,2020 1 11,"19,900",19.28,2015
11590,	(219-11)	, 사당동 219-11,2층,2020 1 13,"14,500",21.46,2003
11590,동작상떼빌, 신대방동 719,21층,2020 1 3,"43,000",86.39,2006
11590,동작상떼빌, 신대방동 719,15층,2020 1 8,"24,000",41.48,2006
11590,동작상떼빌, 신대방동 719,9층,2020 1 11,"23,450",38.07,2006
11590,신라스테이해링턴타워, 신대방동 698,4층,2020 1 13,"13,800",20.34,2015
11590,동작상떼빌, 신대방동 719,7층,2020 1 18,"33,000",61.37,2006
11590,동작상떼빌, 신대방동 719,21층,2020 1 20,"41,000",86.39,2006
11590,동작상떼빌, 신대방동 719,19층,2020 1 30,"23,500",38.07,2006
11710,동명하이텔, 잠실동 251-9,5층,2020 1 6,"16,000",19.47,2002
11710,잠실아이파크, 잠실동 194,4층,2020 1 11,"23,800",24.42,2013
11710,위너스오피스텔I, 잠실동 175-2,4층,2020 1 14,"19,000",27.36,1991
11710,갤러리아팰리스, 잠실동 40,12층,2020 1 18,"56,000",48.99,2005
11710,잠실 더샵스타파크, 신천동 7-14,6층,2020 1 31,"62,700",75.48,2008
11710,현대레이크빌, 송파동 31-2,5층,2020 1 20,"23,800",37.05,1999
11710,한영해시안 오피스텔, 삼전동 182-8,6층,2020 1 12,"21,257",18.16,2019
11710,한영해시안 오피스텔, 삼전동 182-8,7층,2020 1 12,"21,257",18.16,2019
11710,메트로샤인, 삼전동 5-7,3층,2020 1 13,"24,500",25.8,2018
11710,한영해시안 오피스텔, 삼전동 182-8,6층,2020 1 17,"21,257",18.16,2019
11710,한영해시안 오피스텔, 삼전동 182-8,9층,2020 1 18,"21,257",18.16,2019
11710,한영해시안 오피스텔, 삼전동 182-8,9층,2020 1 19,"22,813",19.52,2019
11710,메트로샤인, 삼전동 5-7,4층,2020 1 20,"24,200",25.8,2018
11710,한영해시안 오피스텔, 삼전동 182-8,6층,2020 1 29,"21,257",18.16,2019
11710,한영해시안 오피스텔, 삼전동 182-8,7층,2020 1 30,"22,813",19.52,2019
11710,한영해시안 오피스텔, 삼전동 182-8,5층,2020 1 31,"22,813",19.52,2019
11710,송파KCC웰츠타워, 가락동 77-4,4층,2020 1 8,"21,900",39.49,2011
11710,	(180-6)	, 가락동 180-6,4층,2020 1 8,"19,000",54.53,2000
11710,삼성베네스트, 가락동 159-11,2층,2020 1 9,"43,500",67.9,2018
11710,제일오피스텔, 가락동 99-3,8층,2020 1 15,"11,200",26.51,1992
11710,	(79-5)	, 가락동 79-5,7층,2020 1 18,"8,200",30.24,1994
11710,제일오피스텔, 가락동 99-3,8층,2020 1 20,"14,100",30.06,1992
11710,한화오벨리스크, 가락동 78-1,11층,2020 1 28,"15,500",30.34,2004
11710,송파한화오벨리스크, 문정동 622,4층,2020 1 3,"18,000",26.82,2013
11545,이지크라운, 가산동 535-156,5층,2020 1 12,"25,500",32.76,2019
11545,신현빌B동, 가산동 235-12,5층,2020 1 13,"24,200",35.56,2019
11545,신현빌B동, 가산동 235-12,4층,2020 1 15,"24,700",35.56,2019
11545,가산대명벨리온, 가산동 776,6층,2020 1 16,"13,000",16.61,2017
11545,돌체비타타워, 독산동 1031-30,7층,2020 1 2,"14,700",19.68,2018
11545,돌체비타타워, 독산동 1031-30,4층,2020 1 2,"14,500",19.68,2018
11545,SM 벨리체, 독산동 151-3,10층,2020 1 9,"16,900",18.25,2019
11545,메이씨티 오피스텔, 독산동 289-12,5층,2020 1 10,"26,000",55.77,2005
11545,SM 벨리체, 독산동 151-3,6층,2020 1 10,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 10,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 10,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,3층,2020 1 10,"15,900",18.25,2019
11545,삼부르네상스플러스, 독산동 953,3층,2020 1 11,"9,950",23.25,2004
11545,SM 벨리체, 독산동 151-3,10층,2020 1 13,"16,900",17.66,2019
11545,금천 롯데캐슬 골드파크 4차, 독산동 1156,24층,2020 1 13,"18,350",26.14,2019
11545,SM 벨리체, 독산동 151-3,10층,2020 1 13,"16,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,10층,2020 1 13,"16,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,10층,2020 1 14,"16,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,6층,2020 1 15,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 16,"15,900",18.25,2019
11545,SM 벨리체, 독산동 151-3,6층,2020 1 17,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 18,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 18,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,10층,2020 1 18,"16,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 18,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 18,"15,900",17.66,2019
11545,e편한세상 독산 더타워, 독산동 1007-13,25층,2020 1 19,"19,500",26.51,2019
11545,SM 벨리체, 독산동 151-3,5층,2020 1 19,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,3층,2020 1 20,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,10층,2020 1 20,"16,900",18.25,2019
11545,e편한세상 독산 더타워, 독산동 1007-13,19층,2020 1 20,"18,540",26.51,2019
11545,SM 벨리체, 독산동 151-3,3층,2020 1 20,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,8층,2020 1 20,"16,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,3층,2020 1 21,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 21,"15,900",17.66,2019
11545,e편한세상 독산 더타워, 독산동 1007-13,32층,2020 1 23,"21,000",26.46,2019
11545,	(333-2)	, 독산동 333-2,8층,2020 1 24,"13,700",44.24,2004
11545,돌체비타타워, 독산동 1031-30,5층,2020 1 29,"14,500",19.68,2018
11545,SM 벨리체, 독산동 151-3,4층,2020 1 29,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,3층,2020 1 30,"15,900",18.25,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 30,"15,900",18.25,2019
11545,SM 벨리체, 독산동 151-3,5층,2020 1 30,"15,900",17.66,2019
11545,SM 벨리체, 독산동 151-3,4층,2020 1 30,"15,900",17.66,2019
11545,돌체비타타워, 독산동 1031-30,7층,2020 1 31,"14,700",19.68,2018
11110,광화문 풍림스페이스본, 사직동 9,8층,2020 1 7,"36,000",39.54,2008
11110,광화문 풍림스페이스본, 사직동 9,2층,2020 1 17,"33,000",39.54,2008
11110,경희궁의 아침 2단지, 내수동 71,6층,2020 1 2,"48,000",51.02,2004
11110,경희궁의 아침 2단지, 내수동 71,13층,2020 1 14,"28,500",32.43,2004
11110,광화문시대, 내수동 74,12층,2020 1 15,"27,000",34.9,2004
11110,경희궁의 아침 4단지, 내수동 73,7층,2020 1 16,"24,000",28.24,2004
11110,광화문시대, 내수동 74,9층,2020 1 17,"27,100",34.9,2004
11110,경희궁의 아침 2단지, 내수동 71,14층,2020 1 18,"52,000",57.8,2004
11110,광화문시대, 내수동 74,15층,2020 1 18,"63,000",73.78,2004
11110,경희궁의 아침 3단지, 내수동 72,14층,2020 1 28,"29,500",37.5,2004
11110,광화문시대, 내수동 74,17층,2020 1 30,"35,500",48.86,2004
11110,경희궁의 아침 4단지, 내수동 73,6층,2020 1 30,"36,000",40.03,2004
11110,경희궁의 아침 3단지, 내수동 72,6층,2020 1 31,"29,300",37.5,2004
11110,두산위브파빌리온, 수송동 58,6층,2020 1 8,"29,500",37.42,2004
11110,두산위브파빌리온, 수송동 58,13층,2020 1 17,"48,000",74.84,2004
11110,르메이에르종로타운1, 종로1가 24,11층,2020 1 3,"29,800",36.23,2007
11110,르메이에르종로타운1, 종로1가 24,13층,2020 1 14,"25,500",34.59,2007
11110,르메이에르종로타운1, 종로1가 24,6층,2020 1 16,"29,500",36.23,2007
11110,르메이에르종로타운1, 종로1가 24,16층,2020 1 20,"39,900",56.64,2007
11110,르메이에르종로타운1, 종로1가 24,10층,2020 1 28,"31,500",36.23,2007
11110,르메이에르종로타운1, 종로1가 24,20층,2020 1 29,"40,000",56.64,2007
11110,운현궁 에스케이 허브, 경운동 89-4,6층,2020 1 27,"21,400",23.87,2005
11110,효성주얼리시티, 인의동 48-2,4층,2020 1 18,"35,000",60.37,2006
11110,반도 보라 아이비 타워, 효제동 45,10층,2020 1 4,"16,400",27.58,2003
11110,종로대우디오빌, 숭인동 310,12층,2020 1 8,"18,700",29.65,2004
11110,삼전솔하임2차, 숭인동 296-19,2층,2020 1 14,"10,850",21.12,2012
11110,경희궁자이, 교북동 126,4층,2020 1 17,"32,500",25.91,2017
11110,오피스텔 천지인, 평창동 289-5,4층,2020 1 2,"9,600",23.01,2003
11440,마포 에스케이 허브 블루, 아현동 737,14층,2020 1 3,"21,600",33.0,2006
11440,마포 에스케이 허브 블루, 아현동 737,6층,2020 1 9,"21,500",33.19,2006
11440,마포 에스케이 허브 블루, 아현동 737,4층,2020 1 13,"23,000",34.95,2006
11440,백상프로포즈오피스텔, 공덕동 26-7,13층,2020 1 2,"35,000",49.0,2012
11440,공덕푸르지오시티, 공덕동 475,19층,2020 1 3,"35,650",39.62,2013
11440,공덕푸르지오시티, 공덕동 475,7층,2020 1 3,"25,500",27.74,2013
11440,솔리스타, 공덕동 30-10,5층,2020 1 5,"15,100",18.79,2018
11440,백상프로포즈오피스텔, 공덕동 26-7,7층,2020 1 6,"38,000",56.14,2012
11440,공덕푸르지오시티, 공덕동 475,20층,2020 1 8,"27,000",32.07,2013
11440,솔리스타, 공덕동 30-10,8층,2020 1 8,"14,000",18.79,2018
11440,공덕푸르지오시티, 공덕동 475,18층,2020 1 8,"29,900",34.39,2013
11440,백상프로포즈오피스텔, 공덕동 26-7,9층,2020 1 8,"32,000",46.88,2012
11440,롯데캐슬 프레지던트, 공덕동 467,15층,2020 1 9,"156,500",244.26,2009
11440,공덕푸르지오시티, 공덕동 475,18층,2020 1 11,"35,400",39.62,2013
11440,마포현대하이엘, 공덕동 463,9층,2020 1 13,"30,000",46.09,2005
11440,공덕푸르지오시티, 공덕동 475,7층,2020 1 13,"31,000",37.87,2013
11440,백상프로포즈오피스텔, 공덕동 26-7,8층,2020 1 15,"32,000",46.88,2012
11440,공덕오피스타, 공덕동 12-98,7층,2020 1 15,"11,000",16.88,2013
11440,공덕오피스타, 공덕동 12-98,7층,2020 1 15,"11,000",16.88,2013
11440,백상프로포즈오피스텔, 공덕동 26-7,4층,2020 1 16,"32,000",46.88,2012
11440,풍림브이아이피텔, 공덕동 404,14층,2020 1 16,"16,200",30.89,1990
11440,마포현대하이엘, 공덕동 463,8층,2020 1 16,"29,000",46.09,2005
11440,공덕푸르지오시티, 공덕동 475,20층,2020 1 19,"27,900",31.28,2013
11440,롯데캐슬 프레지던트, 공덕동 467,25층,2020 1 22,"173,700",248.96,2009
11440,신공덕동 THE NEST 오피스텔, 신공덕동 14-5,11층,2020 1 14,"13,700",16.93,2012
11440,신공덕동 THE NEST 오피스텔, 신공덕동 14-5,6층,2020 1 14,"13,500",16.93,2012
11440,신공덕동 THE NEST 오피스텔, 신공덕동 14-5,14층,2020 1 15,"13,300",15.89,2012
11440,펜트라우스, 신공덕동 172,6층,2020 1 22,"51,000",59.68,2011
11440,마포 태영 데시앙, 도화동 560,9층,2020 1 3,"45,800",77.69,2006
11440,마포 태영 데시앙, 도화동 560,8층,2020 1 6,"46,000",70.64,2006
11440,마스터즈타워, 도화동 553,21층,2020 1 6,"18,800",36.85,2000
11440,에스케이허브그린, 도화동 556,18층,2020 1 7,"22,000",27.79,2005
11440,나눔빌딩, 도화동 571,13층,2020 1 7,"24,000",25.56,2015
11440,고려아카데미텔, 도화동 36,9층,2020 1 8,"13,150",20.25,1988
11440,마포트라팰리스, 도화동 559,11층,2020 1 9,"68,000",76.81,2006
11440,에스케이허브그린, 도화동 556,16층,2020 1 11,"26,500",38.51,2005
11440,에스케이허브그린, 도화동 556,17층,2020 1 11,"30,000",44.03,2005
11440,나눔빌딩, 도화동 571,9층,2020 1 12,"24,000",25.56,2015
11440,에스케이허브그린, 도화동 556,8층,2020 1 15,"20,900",27.79,2005
11440,나눔빌딩, 도화동 571,15층,2020 1 15,"22,700",23.04,2015
11440,마포트라팰리스, 도화동 559,31층,2020 1 15,"73,600",76.81,2006
11440,에스케이허브그린, 도화동 556,3층,2020 1 16,"25,300",38.51,2005
11440,마포 한화 오벨리스크, 도화동 555,11층,2020 1 18,"21,000",28.71,2004
11440,나눔빌딩, 도화동 571,17층,2020 1 20,"26,000",29.12,2015
11440,고려아카데미텔, 도화동 36,14층,2020 1 20,"15,300",23.62,1988
11440,에스케이허브그린, 도화동 556,7층,2020 1 20,"21,600",29.51,2005
11440,나눔빌딩, 도화동 571,15층,2020 1 21,"26,500",29.12,2015
11440,에스케이허브그린, 도화동 556,11층,2020 1 23,"21,000",27.79,2005
11440,마포트라팰리스, 도화동 559,30층,2020 1 31,"89,000",92.91,2006
11440,강변한신코아, 마포동 350,16층,2020 1 3,"24,800",51.48,1992
11440,강변한신코아, 마포동 350,11층,2020 1 8,"22,800",47.52,1992
11440,캠프21오피스텔, 대흥동 12-33,5층,2020 1 9,"11,900",21.73,2000
11440,이대역 푸르지오 시티, 대흥동 12-27,12층,2020 1 11,"26,500",28.8,2013
11440,캠프21오피스텔, 대흥동 12-33,4층,2020 1 18,"13,500",31.68,2000
11440,이대역 푸르지오 시티, 대흥동 12-27,7층,2020 1 29,"25,700",29.95,2013
11440,이대역 푸르지오 시티, 대흥동 12-27,3층,2020 1 29,"25,000",28.8,2013
11440,이대역 푸르지오 시티, 대흥동 12-27,13층,2020 1 31,"25,400",29.14,2013
11440,	신촌르·메이에르타운(I)	, 노고산동 57-18,5층,2020 1 6,"12,000",25.7,1999
11440,우정마샹스 오피스텔, 노고산동 107-17,14층,2020 1 9,"9,400",13.52,2006
11440,신촌아이스페이스오피스텔, 노고산동 57-46,9층,2020 1 13,"25,000",38.02,2004
11440,세방글로벌시티, 상수동 157-1,12층,2020 1 20,"23,000",29.5,2005
11440,세방글로벌시티, 상수동 157-1,8층,2020 1 28,"22,750",29.89,2005
11440,동양한강트레벨, 서교동 394-25,5층,2020 1 6,"21,500",29.09,2004
11440,명지한강빌드웰, 서교동 394-45,10층,2020 1 9,"24,000",32.99,2005
11440,명지한강빌드웰, 서교동 394-45,5층,2020 1 16,"21,800",29.77,2005
11440,엠제이 더퍼스트 마포한강, 서교동 393-1,4층,2020 1 29,"26,900",15.56,2019
11440,마젤란21 오피스텔, 동교동 156-2,4층,2020 1 13,"19,000",32.76,2002
11440,효성홍익인간오피스텔, 동교동 155-27,8층,2020 1 18,"23,800",32.25,2004
11440,LG팰리스빌딩, 동교동 165-8,8층,2020 1 21,"25,000",43.58,1999
11440,마포 한강 2차 푸르지오, 합정동 473,17층,2020 1 6,"30,400",23.09,2016
11440,마포 한강 2차 푸르지오, 합정동 473,13층,2020 1 7,"30,000",23.43,2016
11440,마포 한강 2차 푸르지오, 합정동 473,19층,2020 1 11,"29,700",23.43,2016
11440,마포 한강 2차 푸르지오, 합정동 473,22층,2020 1 14,"29,900",23.09,2016
11440,KCC엠파이어리버, 합정동 381-16,6층,2020 1 16,"44,500",63.39,2006
11440,마포 한강 2차 푸르지오, 합정동 473,21층,2020 1 17,"29,500",23.43,2016
11440,벽산상암스마트큐브, 성산동 593-1,11층,2020 1 2,"17,000",19.2,2017
11440,상암월드시티, 성산동 590-5,11층,2020 1 4,"11,500",16.52,2014
11440,태림센트윈상암, 성산동 593-10,11층,2020 1 6,"24,300",19.17,2019
11440,상암 두산위브센티움, 성산동 590-1,6층,2020 1 6,"15,700",23.24,2013
11440,상암미르웰한올림, 성산동 593-5,9층,2020 1 9,"17,500",16.36,2018
11440,동호 오피스텔, 성산동 277-4,2층,2020 1 10,"11,800",20.16,2003
11440,KCC상암스튜디오380, 성산동 590-4,7층,2020 1 11,"16,400",20.35,2014
11440,상암월드시티, 성산동 590-5,13층,2020 1 11,"14,800",19.81,2014
11440,상암 우남퍼스트빌스타, 성산동 592-5,17층,2020 1 11,"18,400",16.91,2017
11440,상암 스위트포레, 성산동 591-5,8층,2020 1 14,"15,000",18.55,2016
11440,상암미르웰한올림, 성산동 593-5,5층,2020 1 16,"15,995",16.36,2018
11440,상암미르웰한올림, 성산동 593-5,6층,2020 1 17,"16,100",16.36,2018
11440,상암 우남퍼스트빌스타, 성산동 592-5,8층,2020 1 17,"18,000",16.91,2017
11440,상암미르웰한올림, 성산동 593-5,8층,2020 1 21,"17,500",16.36,2018
11440,벽산상암스마트큐브, 성산동 593-1,15층,2020 1 23,"27,000",26.0,2017
11440,골든빌오피스텔(51-2), 성산동 51-2,3층,2020 1 29,"9,900",23.54,2004
11440,상암 오벨리스크 2차, 상암동 1748,10층,2020 1 4,"30,400",35.39,2014
11440,DMC 이안상암1단지, 상암동 1654,24층,2020 1 4,"65,000",103.62,2007
11440,상암 한화 오벨리스크, 상암동 1734,5층,2020 1 4,"12,000",19.93,2013
11440,상암 한화 오벨리스크, 상암동 1734,6층,2020 1 6,"12,200",19.93,2013
11440,DMC 이안상암2단지, 상암동 1653,10층,2020 1 8,"57,500",103.34,2007
11440,상암 오벨리스크 2차, 상암동 1748,7층,2020 1 11,"17,200",24.2,2014
11440,상암 오벨리스크 2차, 상암동 1748,4층,2020 1 13,"14,500",20.7,2014
11440,DMC 이안상암2단지, 상암동 1653,12층,2020 1 13,"51,500",89.29,2007
11440,상암 한화 오벨리스크, 상암동 1734,4층,2020 1 19,"12,400",19.93,2013
11440,상암 한화 오벨리스크, 상암동 1734,8층,2020 1 21,"27,800",39.76,2013
11440,상암 한화 오벨리스크, 상암동 1734,5층,2020 1 30,"14,200",24.22,2013
11440,상암 한화 오벨리스크, 상암동 1734,10층,2020 1 30,"12,400",19.93,2013
11470,신정동대우미래사랑5차, 신정동 1290-4,3층,2020 1 4,"29,500",71.53,2004
11470,제이월드빌, 신정동 318-17,6층,2020 1 4,"71,800",102.99,2004
11470,우림필유, 신정동 319,14층,2020 1 7,"70,000",89.24,2004
11470,우림필유, 신정동 319,6층,2020 1 16,"57,500",68.7,2004
11470,신정동대우미래사랑5차, 신정동 1290-4,15층,2020 1 17,"30,500",71.53,2004
11470,신정동대우미래사랑5차, 신정동 1290-4,8층,2020 1 18,"37,000",80.19,2004
11470,이스타빌 3차, 신정동 323-9,14층,2020 1 19,"57,000",84.55,2003
11470,우림필유, 신정동 319,12층,2020 1 22,"88,000",100.75,2004
11470,이스타빌 3차, 신정동 323-9,17층,2020 1 28,"18,500",37.6,2003
11470,신정동대우미래사랑5차, 신정동 1290-4,11층,2020 1 31,"45,000",101.64,2004
11470,현대41타워, 목동 917-9,21층,2020 1 2,"18,300",44.1,2001
11470,현대드림타워, 목동 923-14,9층,2020 1 2,"18,200",37.37,2000
11470,목동 성우네트빌, 목동 919,15층,2020 1 2,"17,900",43.17,2004
11470,현대월드타워, 목동 907,19층,2020 1 2,"15,750",38.22,1999
11470,현대하이페리온, 목동 916,16층,2020 1 3,"151,000",114.64,2003
11470,현대월드타워, 목동 907,13층,2020 1 3,"17,000",38.07,1999
11470,현대41타워, 목동 917-9,27층,2020 1 4,"23,500",46.07,2001
11470,목동파라곤, 목동 917,11층,2020 1 4,"128,000",95.24,2004
11470,목동 현대 하이페리온2, 목동 961,22층,2020 1 4,"120,000",94.39,2006
11470,현대41타워, 목동 917-9,16층,2020 1 7,"53,308",94.57,2001
11470,현대41타워, 목동 917-9,38층,2020 1 7,"59,000",94.57,2001
11470,목동 성우네트빌, 목동 919,2층,2020 1 7,"16,000",43.17,2004
11470,현대월드타워, 목동 907,21층,2020 1 8,"17,300",38.22,1999
11470,현대월드타워, 목동 907,18층,2020 1 8,"15,600",38.22,1999
11470,하이베라스, 목동 908-29,4층,2020 1 10,"14,250",35.39,2003
