건물명,주소,층,거래일,거래금액,면적,평,건축년도,10평보증금평균,10평월세평균
토마토파르코, 상계동 1267,8층,2020 11 17,"1,000/60",36.77,11.1,2005,3853.6547218361748,36.87181928543631
우암에이스타워, 중계동 143,7층,2020 11 8,500/50,35.02,10.6,2003,2493.1865828092245,34.17190775681342
새롬스타빌, 중계동 360-12,5층,2020 11 23,500/45,28.2,8.5,2002,839.3617195480948,57.272419235580045
한원힐트리움 수유 아파트, 수유동 738,2층,2020 11 27,"23,300/0",41.96,12.7,2020,14153.543307086613,14.763779527559056
(274-5), 수유동 274-5,6층,2020 11 29,"1,000/60",18.85,5.7,2017,1754.3859649122805,105.26315789473684
바인르미에르, 용두동 130-4,13층,2020 11 3,"3,000/75",36.41,11.0,2017,1994.9494949494947,74.49494949494948
청계 다우아트리체, 용두동 255-71,14층,2020 11 5,"17,500/0",17.23,5.2,2019,24272.743285348326,29.99084249084249
동대문한양아이클래스, 용두동 112-8,14층,2020 11 7,"11,000/0",18.48,5.6,2014,10187.777636275832,45.147850970710365
청계 한양아이클래스, 용두동 255-49,5층,2020 11 7,"17,500/0",18.35,5.6,2019,26379.870129870123,15.340909090909092
신설동역대우아이빌(236-4), 용두동 236-4,3층,2020 11 9,"3,000/50",30.29,9.2,2004,4892.742121002992,46.38256268691051
SK리쳄블, 합동 116,2층,2020 11 6,"5,000/75",41.57,12.6,2005,12228.612895410695,32.38643295684995
파크제이드 이화, 대현동 56-28,7층,2020 11 9,"3,000/60",15.89,4.8,2020,24073.40985174557,52.337398373983746
엔트라리움, 대현동 90-26,3층,2020 11 16,60/34,17.6,5.3,2019,113.20754716981133,65.09433962264151
이대프리젠#2, 대현동 90-44,3층,2020 11 21,"4,000/50",15.24,4.6,2017,12083.25624421832,93.4986123959297
SONG'S 8, 대현동 56-119,7층,2020 11 30,"1,000/73",20.3,6.1,2015,7103.825136612021,90.98360655737707
아남오피스텔, 창천동 20-41,15층,2020 11 6,"1,000/65",28.5,8.6,2004,3488.372093023256,63.95348837209302
라이온스톤, 연희동 103-6,4층,2020 11 21,"11,000/30",19.81,6.0,2004,19266.773376017074,22.85947712418301
연희체스트빌, 연희동 218-1,4층,2020 11 27,"1,000/50",16.83,5.1,2005,6985.294117647059,83.33333333333334
코지펠리스, 홍은동 165-2,2층,2020 11 13,"19,100/0",56.12,17.0,2009,9885.44891640867,6.934984520123839
북한산현대렉시온오피스텔, 방학동 719-2,10층,2020 12 23,500/50,26.4,8.0,2004,1863.26574292543,56.85370866054122
파크힐, 창동 443-4,2층,2020 12 4,"3,000/40",37.63,11.4,2013,7243.107769423559,14.035087719298245
북한산현대홈시티(624-1), 창동 624-1,9층,2020 12 5,"2,000/90",60.97,18.4,2005,7642.070967771149,19.798692160102494
창동 SR스타빌, 창동 135-28,5층,2020 12 7,500/45,28.5,8.6,2003,656.4159607935255,55.85229863615637
북한산 파크, 창동 623-6,4층,2020 12 7,"18,370/0",28.63,8.7,2018,21275.862068965514,0.0
EQ빌딩, 창동 13-2,7층,2020 12 8,"12,000/0",33.24,10.1,2004,6769.514160718398,29.069767441860467
북한산현대홈시티(647-11), 창동 647-11,4층,2020 12 12,"25,000/0",60.97,18.4,2005,8905.92024011764,14.830041773914244
보성오피스텔, 창동 655-28,4층,2020 12 14,"10,000/0",26.34,8.0,2003,5778.46275210733,25.76044103152537
삼일맨션, 창동 632-1,8층,2020 12 15,"13,000/0",44.93,13.6,2012,9558.823529411764,0.0
삼성쉐르빌퍼스티, 창동 659-29,5층,2020 12 16,"1,500/55",35.35,10.7,2004,1027.9709615611737,54.093473229995865
창동신원리베르텔, 창동 338,6층,2020 12 17,500/55,32.76,9.9,2003,582.4781218104673,54.72761389787911
노블캐슬오피스텔, 창동 621-4,2층,2020 12 21,500/45,24.68,7.5,2003,6116.666666666669,29.833333333333336
북한산현대홈시티(647-1), 창동 647-1,9층,2020 12 26,"5,000/60",60.97,18.4,2005,6202.525416930937,26.88100399238179
북한산 드림시티, 창동 623-48,12층,2020 12 31,"21,500/0",29.89,9.0,2020,7606.837606837606,59.23076923076921
퍼스트빌, 도봉동 596-9,3층,2020 12 9,"7,000/0",21.76,6.6,2003,10771.780303030304,0.0
도봉 엠블렘, 도봉동 62-1,10층,2020 12 10,"9,975/0",18.96,5.7,2018,11789.022665596454,19.38195161105378
도봉 투웨니퍼스트 1단지, 도봉동 62-3,14층,2020 12 11,"1,000/63",29.66,9.0,2017,3705.555555555556,54.8888888888889
천우비지움오피스텔, 신정동 953-5,2층,2020 12 10,"11,000/0",17.21,5.2,2009,19780.219780219784,2.0604395604395602
문화트윈타워, 신정동 971-1,3층,2020 12 12,"3,000/35",16.45,5.0,2018,17509.80392156863,39.869281045751634
목동대림아크로텔, 신정동 318-1,6층,2020 12 15,"2,000/100",45.69,13.8,2004,10432.250567281972,24.491141802399984
헤리티지Ⅱ, 신정동 319-18,10층,2020 12 23,"1,000/100",27.05,8.2,2020,24204.665959703074,26.24602332979851
목동2차아크로텔, 신정동 324,9층,2020 12 23,"3,000/95",56.43,17.1,2004,9903.756323121645,23.02264629131948
헤리티지, 신정동 319-17,5층,2020 12 26,"2,000/90",28.47,8.6,2020,20517.495958554497,34.213594107339105
우림필유, 신정동 319,2층,2020 12 28,"60,000/40",96.41,29.2,2004,16885.281348874738,10.777588273858365
이스타빌 3차, 신정동 323-9,5층,2020 12 29,"1,000/60",33.6,10.2,2003,9503.579030937452,24.312927527427448
목동 아가도스 오피스텔, 목동 516-2,10층,2020 12 3,"24,000/0",29.88,9.0,2018,24111.111111111102,8.88888888888889
목동 성우네트빌, 목동 919,8층,2020 12 17,"16,500/0",43.17,13.1,2004,8888.636455430349,16.23147138414314
현대파크빌, 목동 907-23,4층,2020 12 19,"13,600/0",29.4,8.9,2003,15551.015775734879,0.0
	(324-53)	, 목동 324-53,3층,2020 12 21,"8,500/0",19.93,6.0,2002,13514.492753623188,0.0
현대하이페리온, 목동 916,40층,2020 12 24,"140,000/0",114.64,34.7,2003,23250.16807104563,26.09174789450055
목동 현대 하이페리온2, 목동 961,31층,2020 12 26,"65,000/90",94.39,28.6,2006,18367.54566676847,26.58740223507063
현대파리지앙, 목동 907-10,14층,2020 12 28,"1,000/60",33.88,10.2,2004,7882.451226104477,27.593493537765987
스카이포레, 목동 905-33,4층,2020 12 28,"4,500/30",18.13,5.5,2015,10431.18686868687,58.52272727272728
목동파라곤, 목동 917,9층,2020 12 29,"42,000/116",95.24,28.8,2004,20298.000349218673,23.495153071505047
향도 드림네스트, 목동 909-4,9층,2020 12 30,"2,000/70",37.2,11.3,2004,3501.238440187695,62.76215725078725
하이베라스, 목동 908-29,11층,2020 12 31,"16,500/0",35.39,10.7,2003,8453.393572540797,22.973435814874325
골든캐슬, 신월동 96-5,2층,2020 12 2,"24,900/0",40.62,12.3,2020,19681.951219512193,0.0
그라비스, 신월동 131-2,6층,2020 12 22,"20,800/0",29.65,9.0,2018,22177.777777777774,0.0
	(545-2)	, 신월동 545-2,4층,2020 12 30,"2,000/55",26.57,8.0,2011,2500.0,68.75
광화문 풍림스페이스본, 사직동 9,6층,2020 12 5,"1,000/105",39.54,12.0,2008,19176.767676767675,17.424242424242426
경희궁의 아침 2단지, 내수동 71,8층,2020 12 15,"23,000/0",32.43,9.8,2004,12220.909181422378,43.088603364063296
경희궁의 아침 3단지, 내수동 72,11층,2020 12 22,"1,000/85",37.5,11.3,2004,7246.44396052449,52.51784864350312
경희궁의 아침 4단지, 내수동 73,3층,2020 12 29,"1,000/75",28.24,8.5,2004,6474.664169073202,63.18050027028356
광화문시대, 내수동 74,17층,2020 12 30,"1,000/75",31.37,9.5,2004,8033.017346318278,54.36905565397776
용비어천가, 내수동 75,4층,2020 12 31,"16,000/40",37.56,11.4,2004,13835.564981383926,32.70235219639788
디팰리스, 신문로2가 171,8층,2020 12 10,"70,000/0",51.34,15.5,2020,29585.76500310413,46.85878577648978
두산위브파빌리온, 수송동 58,3층,2020 12 3,"1,000/85",37.42,11.3,2004,4947.201454582444,62.33637536873155
아르젠종로, 연지동 163-3,4층,2020 12 7,"1,500/55",18.33,5.5,2015,2727.2727272727275,100.0
리베르떼_연지, 연지동 222,8층,2020 12 28,"18,900/0",23.2,7.0,2019,26352.380952380954,0.0
센트럴시티대학로, 효제동 167,7층,2020 12 29,"3,500/45",17.28,5.2,2020,12366.407177727926,72.31494920174165
아폴리움 오피스텔, 숭인동 201-7,6층,2020 12 4,"13,000/0",15.2,4.6,2016,22229.63216907316,21.27026700008066
종로유케이201, 숭인동 201-11,4층,2020 12 9,"10,500/0",15.15,4.6,2013,20212.252030013366,7.246376811594204
버넷하임1, 숭인동 1421,4층,2020 12 11,500/54,24.77,7.5,2013,12943.220608081283,16.225450504088275
그레이스탑, 숭인동 178-94,3층,2020 12 12,"5,000/30",23.01,7.0,2013,6039.399366303898,47.3618955779033
동양파라빌, 숭인동 1388,5층,2020 12 12,"1,000/55",27.09,8.2,2005,4654.132791327909,53.63211382113822
	(1392)	, 숭인동 1392,9층,2020 12 14,"12,000/0",18.64,5.6,2013,12847.282139775678,30.542887272826874
블루카운티 숭인Ⅰ, 숭인동 217-16,8층,2020 12 19,"24,000/0",26.73,8.1,2020,21610.39343595015,24.963366432083287
디세븐, 숭인동 313-12,13층,2020 12 26,500/50,18.07,5.5,2014,5880.047282393639,70.2648662899608
헤스티아, 숭인동 317-48,16층,2020 12 29,"12,800/0",14.71,4.4,2020,24065.27119087038,21.204476010631925
아이비씨 호텔 앤 오피스텔, 숭인동 1396,15층,2020 12 29,"1,000/60",21.36,6.5,2016,12879.52590154342,34.2170622899709
(317-29), 숭인동 317-29,9층,2020 12 30,"2,000/65",24.41,7.4,2020,20720.720720720714,29.279279279279283
종로 동광모닝스카이, 숭인동 1421-1,7층,2020 12 31,"10,600/0",19.95,6.0,2013,9647.058823529413,43.72549019607844
케이디오피스텔, 숭인동 217-26,6층,2020 12 31,"16,500/0",18.56,5.6,2019,15612.708719851578,52.214749536178104
명동 엠퍼스트플레이스, 충무로2가 48-2,7층,2020 12 26,"2,000/63",20.84,6.3,2007,15039.65879023583,75.80626485199457
대성을지로오피스텔, 을지로5가 77-2,2층,2020 12 22,"15,000/0",28.04,8.5,2005,16167.62386037086,10.101010101010102
오렌지카운티을지로, 오장동 145-1,2층,2020 12 31,"15,000/0",16.15,4.9,2020,27519.13265306122,9.114583333333334
엘크루 메트로시티, 충무로3가 49,14층,2020 12 19,"22,000/0",26.65,8.1,2013,16852.958793447913,29.578641588751495
제이매크로 타워, 저동2가 7-2,14층,2020 12 31,"18,350/0",19.35,5.9,2018,18574.482033351997,48.48400005463062
신당아르브, 신당동 160-5,10층,2020 12 12,"10,000/25",21.31,6.4,2014,16259.375,36.625
(420-9), 신당동 420-9,2층,2020 12 24,"15,000/0",33.01,10.0,2015,15000.0,0.0
아리스타 에스디, 신당동 160-1,5층,2020 12 24,"1,000/73",18.66,5.6,2018,3887.8446115288216,124.69298245614036
JK오피스텔, 신당동 353-22,4층,2020 12 29,"6,300/25",22.75,6.9,2004,13039.120867235726,9.057971014492752
은수빌딩, 신당동 120-1,3층,2020 12 30,"2,000/55",17.22,5.2,2020,11141.119050955114,71.11706599411518
동대문 와이즈 캐슬, 흥인동 119,7층,2020 12 10,"1,000/55",19.92,6.0,2014,14963.210702341137,35.011148272017834
한양 I-Class, 황학동 787,4층,2020 12 2,"13,500/0",19.05,5.8,2013,11340.996168582376,48.9272030651341
황학동 1931 주거복합 시설, 황학동 1930,9층,2020 12 7,"28,300/0",41.18,12.5,2019,22640.0,0.0
	DUO302	, 황학동 819,4층,2020 12 7,"16,000/0",23.06,7.0,2014,11609.243697478994,47.80812324929972
올리브1, 황학동 808,7층,2020 12 7,"5,000/35",25.05,7.6,2004,4887.218045112782,50.75187969924812
한화오벨리스크스위트, 명일동 48-17,3층,2020 12 8,"70,000/0",106.16,32.1,2005,14691.537495029597,0.0
고덕역 갑을명가시티 오피스텔, 명일동 47-2,14층,2020 12 30,500/55,17.86,5.4,2018,8443.458903432003,62.72993051957024
고덕역 효성해링턴 타워 더퍼스트, 명일동 46-2,6층,2020 12 31,500/60,19.51,5.9,2020,17221.09361804599,37.40793146911737
고덕 센트럴 푸르지오, 고덕동 210-1,4층,2020 12 19,"3,000/110",34.92,10.6,2020,20912.86929315672,33.88930998890788
강동 큐브 2차, 길동 415-13,4층,2020 12 3,500/50,19.61,5.9,2013,12950.986738857498,32.04723791588198
	(386-8)	, 길동 386-8,2층,2020 12 11,"9,450/0",33.2,10.0,1990,5020.833333333333,24.166666666666664
다성이즈빌, 길동 456-4,2층,2020 12 16,"21,000/0",25.77,7.8,2018,26651.137617632467,0.0
지앤지타워, 길동 150-1,6층,2020 12 21,"5,000/10",18.72,5.7,2012,17760.072334471293,0.649772579597141
일성하이츠오피스텔, 길동 454-1,6층,2020 12 23,500/35,22.77,6.9,1993,6014.492753623188,20.83333333333333
(413-24), 길동 413-24,8층,2020 12 26,"1,000/55",18.76,5.7,2016,20366.64695446483,20.934358367829688
청광플러스원큐브3차, 길동 415-16,4층,2020 12 30,"12,500/0",17.59,5.3,2014,7557.509376916381,60.43083900226756
거산 유팰리스, 길동 457-4,8층,2020 12 31,"26,300/0",29.31,8.9,2020,33682.44439820595,0.0
강동투웨니퍼스트, 길동 416-15,3층,2020 12 31,"16,000/0",16.26,4.9,2020,24349.88146816366,29.893639465165755
라온오피스텔, 길동 347-30,3층,2020 12 31,"17,500/0",16.97,5.1,2020,33823.529411764706,0.0
(503-5), 암사동 503-5,3층,2020 12 9,500/45,17.63,5.3,2011,2641.5094339622638,81.1320754716981
에벤에셀나래하우스, 암사동 513-39,2층,2020 12 15,"10,500/0",17.64,5.3,2016,17631.68513527004,6.3270440251572335
	(500-9)	, 암사동 500-9,3층,2020 12 17,500/47,27.51,8.3,2004,1348.6782952706346,53.39267517832524
와이엔오피스텔, 암사동 501-8,5층,2020 12 19,"3,000/20",20.16,6.1,2003,6557.377049180328,27.322404371584707
명성오피스텔, 암사동 513-8,2층,2020 12 28,"11,000/0",20.76,6.3,2004,16673.763395074864,0.0
강동아너스빌, 성내동 199-17,12층,2020 12 5,"1,000/55",29.25,8.8,2002,888.0037488284911,62.24226804123711
비바체, 성내동 43-6,3층,2020 12 8,"17,850/0",24.64,7.5,2017,23237.85073216816,0.0
(80-3), 성내동 80-3,3층,2020 12 11,"17,850/0",29.4,8.9,2017,20224.719101123595,0.0
브라운스톤천호, 성내동 64-13,14층,2020 12 16,"16,000/63",59.9,18.1,2007,7298.504836088455,47.21020876882848
인택스파크뷰, 성내동 448-17,2층,2020 12 17,"1,000/50",20.97,6.3,2003,6685.907755646302,51.42103338242279
	(244-4)	, 성내동 244-4,4층,2020 12 21,"18,000/0",29.96,9.1,2014,19368.13186813187,0.0
두산위브센티움, 천호동 414,14층,2020 12 1,500/65,31.65,9.6,2004,10300.800727197575,22.52604303200855
천호동 오피스텔, 천호동 166-107,5층,2020 12 2,"13,650/0",33.42,10.1,2003,12378.891735327381,12.494864871102497
정익제이타워2차, 중곡동 639-6,2층,2020 12 18,"12,000/30",15.93,4.8,2020,12851.91993464053,96.91993464052287
지·오오피스텔, 중곡동 92-3,2층,2020 12 22,"3,000/30",26.85,8.1,2002,2487.6543209876545,47.26851851851852
정익제이타워1차, 중곡동 639-4,12층,2020 12 26,"17,800/0",16.22,4.9,2018,17208.083900226757,72.72238713667284
	(158-4)	, 중곡동 158-4,3층,2020 12 28,"16,800/0",27.34,8.3,2012,20240.963855421684,0.0
아스하임, 중곡동 157-6,6층,2020 12 28,500/75,16.73,5.1,2019,12201.40230005046,97.47725177027334
군자 아델리제, 능동 222-2,4층,2020 12 12,"2,000/65",17.65,5.3,2019,13621.118831947384,83.78148512685017
	(283-15)	, 능동 283-15,5층,2020 12 15,"9,000/20",25.6,7.7,2004,14871.933621933622,12.987012987012987
그랜드파크 오피스텔, 구의동 76-1,7층,2020 12 8,"4,000/44",19.4,5.9,2017,9430.497344738766,63.36733233694788
웰츠타워, 구의동 252-16,15층,2020 12 9,"1,000/86",24.82,7.5,2015,1279.8813080503228,110.45854927545065
솔렌시아2, 구의동 236-25,4층,2020 12 12,"25,700/0",41.49,12.6,2015,17944.891571652137,0.0
명진센트라임3, 구의동 251-176,8층,2020 12 12,"33,000/0",41.94,12.7,2020,25984.25196850394,0.0
센트럴빌, 구의동 253-19,10층,2020 12 14,"1,000/60",32.19,9.7,2003,2264.234734337827,55.48295003965109
신도브래뉴오피스텔, 구의동 251-34,6층,2020 12 15,"1,000/60",31.2,9.4,2003,3387.5903809928236,55.71294212391099
솔렌시아, 구의동 251-177,4층,2020 12 16,"24,000/0",42.38,12.8,2015,18376.32550721306,0.0
롯데홈타워빌, 구의동 251-16,3층,2020 12 17,"18,900/0",26.19,7.9,2018,23764.15722851432,0.0
	(219-17)	, 구의동 219-17,4층,2020 12 18,"10,000/20",31.05,9.4,2000,13067.418610612662,9.074596257369905
아스하임, 구의동 243-3,3층,2020 12 19,"20,000/0",24.94,7.5,2020,26677.4541531823,0.0
구의동 벨라로사 오피스텔, 구의동 243-71,10층,2020 12 19,"19,950/0",20.94,6.3,2019,26393.14549349152,21.475256769374415
노블리안, 상왕십리동 750,5층,2020 12 15,"7,000/30",30.81,9.3,2003,12591.349194764767,15.258113170826636
동인드림힐스, 하왕십리동 890-181,4층,2020 12 11,"1,000/65",19.24,5.8,2017,21293.83732941828,33.80661672667788
센트라스, 하왕십리동 1070,7층,2020 12 30,"24,255/0",32.53,9.8,2016,17037.37849211146,34.7478997337877
비앤리베스텔, 홍익동 146-1,7층,2020 12 27,"15,700/0",15.92,4.8,2018,28357.773109243684,9.873015873015873
비엠빌딩, 도선동 292,8층,2020 12 14,"16,000/0",19.45,5.9,2020,11625.563675944642,59.02140672782875
W에비뉴타워, 도선동 46,8층,2020 12 28,"22,050/0",23.32,7.1,2018,22324.48531881293,23.499389028233328
렉스오피스텔, 도선동 268,9층,2020 12 31,"2,000/70",21.49,6.5,2018,19117.59627588561,35.139546713102256
1동, 행당동 292-28,4층,2020 12 10,"5,000/40",28.79,8.7,2020,15952.561395911147,47.87617964957867
서울숲 더샵, 행당동 377,3층,2020 12 23,"5,000/104",45.81,13.9,2014,7634.042528079904,91.64217639759968
왕십리역이스타빌, 행당동 287-15,7층,2020 12 31,"1,000/65",21.91,6.6,2006,5800.247145058935,70.29138832714384
청재오피스텔, 성수동1가 72-71,3층,2020 12 9,"3,000/80",34.16,10.3,1997,4189.718073031747,54.35456552641925
서울숲 프라임 베타, 성수동1가 13-493,3층,2020 12 9,"37,800/0",59.18,17.9,2018,22011.17318435754,0.0
뚝섬리버빌, 성수동1가 13-117,2층,2020 12 16,"16,500/0",33.94,10.3,2005,6174.113396086815,52.38341955292932
서울숲 프라임 알파, 성수동1가 13-120,3층,2020 12 17,"39,900/0",59.18,17.9,2018,17845.67039106145,21.298882681564244
Biz-Well 성수, 성수동1가 33-21,3층,2020 12 20,"3,000/37",24.65,7.5,2004,4895.2962260023,50.040361390115116
이에스에이리버하우스, 성수동1가 13-12,7층,2020 12 21,"40,000/0",63.74,19.3,2004,11116.655584689304,35.64842113186717
테라타워, 성수동2가 299-242,2층,2020 12 10,"22,500/0",18.98,5.7,2019,40288.56293739814,0.0
성원상떼뷰오피스텔, 성수동2가 277-37,4층,2020 12 14,"12,500/0",24.84,7.5,2003,7195.484254307787,42.10338680926916
(299-134), 성수동2가 299-134,5층,2020 12 28,"25,700/0",39.78,12.0,2017,15420.96018735363,19.925839188134272
성수동램킨중흥S클래스오피스텔, 성수동2가 277-101,7층,2020 12 31,"13,000/0",18.33,5.5,2013,4867.7685950413215,87.35537190082646
서희스타힐스리버파크, 용답동 238-12,4층,2020 12 24,"12,000/0",20.21,6.1,2016,15080.582769376098,24.905002728168533
용답동 큐브스테이트, 용답동 229-11,17층,2020 12 28,"17,500/0",18.78,5.7,2020,30701.75438596491,0.0
신창비바패밀리, 용답동 232-1,10층,2020 12 29,"3,000/100",63.17,19.1,2006,8638.099429307673,19.506400634741468
어반 오피스텔, 용답동 229-10,3층,2020 12 29,"1,000/64",20.46,6.2,2013,2761.7733163279054,97.64412677513397
(118), 동소문동4가 118,10층,2020 12 28,"1,000/73",18.45,5.6,2019,14549.381407871977,70.39149048583012
해피엔딩 오피스텔, 동소문동6가 143-5,7층,2020 12 3,"1,000/65",38.93,11.8,2003,8853.687028594073,25.94045886775149
돈암동 메트로빌, 동소문동6가 121,5층,2020 12 9,"15,000/0",30.3,9.2,2003,13907.63099982157,12.728246000118958
	(345-1)	, 삼선동4가 345-1,11층,2020 12 21,"14,700/0",29.8,9.0,2014,13485.71169485028,18.063614966138864
	(298-7)	, 삼선동5가 298-7,8층,2020 12 31,"8,000/30",21.67,6.6,2014,11417.748917748919,47.99010513296227
더프라임, 동선동1가 124,3층,2020 12 8,"5,000/60",19.8,6.0,2020,22916.666666666664,32.57575757575758
1, 동선동3가 14-3,3층,2020 12 12,"11,000/0",24.64,7.5,2003,12160.0,8.0
골든타워, 동선동4가 111-1,10층,2020 12 8,"1,000/70",24.46,7.4,2005,1370.6563706563704,95.94594594594594
(140), 동선동4가 140,2층,2020 12 15,"13,000/0",18.81,5.7,2017,22807.01754385965,0.0
벨라미아 오피스텔, 동선동4가 295-4,2층,2020 12 26,"12,600/0",21.77,6.6,2011,8457.354994039779,62.702015300520735
