주택종류,소재지번,도로명,건물명,층,전용면적(㎡),계약년월,계약일,거래금액(만원),건축년도
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,17,30.11,202006,5,"        29,300",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,23,30.11,202006,5,"        31,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,13,30.11,202006,9,"        30,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,22,27.45,202006,17,"        27,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,10,30.11,202006,18,"        25,500",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,9,30.11,202006,23,"        25,500",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,18,30.11,202006,26,"        29,900",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,14,30.11,202007,20,"        30,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,16,26.73,202007,22,"        25,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,13,26.73,202007,24,"        24,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,6,26.73,202007,29,"        20,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,13,27.45,202008,14,"        22,500",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,21,27.45,202008,21,"        29,550",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,23,30.11,202008,25,"        28,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,3,26.73,202009,16,"        23,300",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,14,30.11,202009,16,"        29,300",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,18,26.73,202010,25,"        23,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,10,37.25,202011,10,"        39,500",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,17,27.09,202011,11,"        23,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,11,30.11,202011,25,"        27,000",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,11,30.11,202012,8,"        27,500",2004
오피스텔,서울특별시 강남구 대치동943-24,테헤란로88길 10,신안메트로칸,3,37.25,202012,17,"        38,000",2004
오피스텔,서울특별시 강남구 도곡동949-2,강남대로 272,도곡푸르지오 102동,12,77.81,202004,29,"        72,700",2006
오피스텔,서울특별시 강남구 도곡동949-2,강남대로 272,도곡푸르지오 102동,8,113.08,202007,4,"        84,000",2006
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,11,163.05,202002,24,"       179,500",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,6,163.05,202002,25,"       174,000",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,13,167.79,202005,27,"       170,000",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,7,168.65,202007,3,"       179,000",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,9,163.05,202007,9,"       174,400",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,16,163.05,202008,25,"       189,400",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,14,168.65,202008,29,"       196,000",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,9,168.65,202009,14,"       200,000",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,8,168.65,202010,10,"       200,000",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,12,168.65,202010,21,"       220,000",2005
오피스텔,서울특별시 강남구 도곡동168,남부순환로 2763,에스케이리더스뷰,19,139.63,202011,23,"       199,500",2005
오피스텔,서울특별시 강남구 도곡동467-10,언주로30길 27,오피스텔및 공동주택,6,112.2,202007,16,"        85,000",1996
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,5,35.2,202001,29,"        20,300",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,3,35.2,202002,3,"        21,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,14,35.2,202002,10,"        22,500",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,21,45.93,202002,11,"        34,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,10,35.2,202002,15,"        21,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,26,45.93,202002,22,"        35,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,13,45.93,202004,25,"        35,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,12,55.46,202005,13,"        33,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,10,55.46,202005,26,"        33,500",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,12,35.2,202006,20,"        22,500",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,12,35.2,202006,24,"        23,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,21,61.06,202007,1,"        50,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,20,42.72,202007,3,"        29,500",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,3,42.72,202007,6,"        26,500",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,5,39.31,202007,8,"        24,900",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,20,39.16,202007,16,"        27,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,26,46.43,202007,17,"        36,500",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,18,39.16,202007,22,"        27,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,16,42.72,202008,15,"        28,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,16,39.31,202009,11,"        28,750",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,13,35.2,202009,11,"        24,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,18,45.93,202010,17,"        38,900",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,6,45.93,202010,23,"        40,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,5,45.93,202011,2,"        41,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,6,35.2,202012,1,"        25,900",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,12,45.93,202012,2,"        43,000",1998
오피스텔,서울특별시 강남구 도곡동467-24,언주로 118,우성캐릭터 199,23,35.2,202012,12,"        25,500",1998
오피스텔,서울특별시 강남구 도곡동467-18,언주로 122,우성캐릭터-빌,9,32.6,202002,6,"        19,000",1998
오피스텔,서울특별시 강남구 도곡동467-18,언주로 122,우성캐릭터-빌,3,30.5,202006,16,"        21,700",1998
오피스텔,서울특별시 강남구 도곡동467-18,언주로 122,우성캐릭터-빌,3,32.6,202006,26,"        21,300",1998
오피스텔,서울특별시 강남구 도곡동467-18,언주로 122,우성캐릭터-빌,9,31.5,202007,7,"        21,700",1998
오피스텔,서울특별시 강남구 도곡동467-18,언주로 122,우성캐릭터-빌,6,32.6,202007,11,"        21,700",1998
오피스텔,서울특별시 강남구 도곡동467-18,언주로 122,우성캐릭터-빌,9,31.5,202007,15,"        21,700",1998
오피스텔,서울특별시 강남구 도곡동467-18,언주로 122,우성캐릭터-빌,9,30.5,202007,25,"        23,500",1998
오피스텔,서울특별시 강남구 도곡동467-18,언주로 122,우성캐릭터-빌,6,61.45,202008,28,"        44,500",1998
오피스텔,서울특별시 강남구 도곡동467-18,언주로 122,우성캐릭터-빌,3,30.5,202010,30,"        24,700",1998
오피스텔,서울특별시 강남구 도곡동467,언주로30길 56,타워팰리스(467-0),12,75.29,202002,11,"       110,000",2002
오피스텔,서울특별시 강남구 도곡동467,언주로30길 56,타워팰리스(467-0),13,91.1,202005,28,"       175,000",2002
오피스텔,서울특별시 강남구 도곡동467,언주로30길 56,타워팰리스(467-0),17,110.01,202006,13,"       185,000",2002
오피스텔,서울특별시 강남구 도곡동467,언주로30길 56,타워팰리스(467-0),16,75.29,202006,20,"       128,000",2002
오피스텔,서울특별시 강남구 도곡동467,언주로30길 56,타워팰리스(467-0),19,91.1,202006,29,"       178,000",2002
오피스텔,서울특별시 강남구 도곡동467,언주로30길 56,타워팰리스(467-0),16,64.55,202007,3,"       102,000",2002
오피스텔,서울특별시 강남구 도곡동467,언주로30길 56,타워팰리스(467-0),16,121.5,202007,26,"       198,000",2002
오피스텔,서울특별시 강남구 도곡동467,언주로30길 56,타워팰리스(467-0),16,88.39,202008,15,"       186,000",2002
오피스텔,서울특별시 강남구 도곡동467,언주로30길 56,타워팰리스(467-0),13,121.5,202010,20,"       215,000",2002
오피스텔,서울특별시 강남구 도곡동467-17,언주로30길 57,타워팰리스(467-17),3,60.19,202001,22,"        89,500",2003
오피스텔,서울특별시 강남구 도곡동467-17,언주로30길 57,타워팰리스(467-17),9,115.15,202002,18,"       164,000",2003
오피스텔,서울특별시 강남구 도곡동467-17,언주로30길 57,타워팰리스(467-17),6,121.76,202005,13,"       185,000",2003
오피스텔,서울특별시 강남구 도곡동467-17,언주로30길 57,타워팰리스(467-17),10,98.99,202006,30,"       178,500",2003
오피스텔,서울특별시 강남구 도곡동467-17,언주로30길 57,타워팰리스(467-17),7,60.19,202007,6,"       100,000",2003
오피스텔,서울특별시 강남구 도곡동467-17,언주로30길 57,타워팰리스(467-17),6,79.04,202009,5,"       150,000",2003
오피스텔,서울특별시 강남구 도곡동467-17,언주로30길 57,타워팰리스(467-17),10,98.99,202011,17,"       190,000",2003
오피스텔,서울특별시 강남구 도곡동467-17,언주로30길 57,타워팰리스(467-17),5,79.86,202012,12,"       165,000",2003
오피스텔,서울특별시 강남구 도곡동467-29,언주로30길 26,타워팰리스(467-29),6,159.12,202001,18,"       225,000",2004
오피스텔,서울특별시 강남구 도곡동467-29,언주로30길 26,타워팰리스(467-29),13,140.95,202006,3,"       220,000",2004
오피스텔,서울특별시 강남구 도곡동467-29,언주로30길 26,타워팰리스(467-29),15,187.15,202007,4,"       291,500",2004
오피스텔,서울특별시 강남구 도곡동467-29,언주로30길 26,타워팰리스(467-29),13,128.43,202007,17,"       210,000",2004
오피스텔,서울특별시 강남구 도곡동467-29,언주로30길 26,타워팰리스(467-29),15,180.31,202007,27,"       278,500",2004
오피스텔,서울특별시 강남구 도곡동467-29,언주로30길 26,타워팰리스(467-29),15,128.43,202008,13,"       229,000",2004
오피스텔,서울특별시 강남구 도곡동467-29,언주로30길 26,타워팰리스(467-29),4,159.12,202011,18,"       280,000",2004
오피스텔,서울특별시 강남구 도곡동467-29,언주로30길 26,타워팰리스(467-29),4,180.31,202012,31,"       315,000",2004
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,8,38.7,202001,14,"        25,000",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,8,47.04,202002,12,"        31,000",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,9,47.04,202002,27,"        32,000",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,5,41.28,202002,28,"        29,900",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,10,47.04,202004,7,"        33,000",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,8,47.04,202004,30,"        31,700",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,9,50.12,202005,30,"        34,800",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,8,38.7,202008,8,"        27,480",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,9,36.02,202009,5,"        25,500",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,9,38.46,202009,21,"        27,500",1999
오피스텔,서울특별시 강남구 도곡동467-19,언주로30길 10,현대비젼21,5,38.46,202010,12,"        28,500",1999
