건물명,주소,위도,경도
(718-11)경원주택6동, 구로동 718-11,37.4874065,126.8832885
(718-12)부국주택, 구로동 718-12,37.48746831,126.8832908
(718-18)삼성빌라트, 구로동 718-18,37.48774532,126.8831742
(718-24)경원주택, 구로동 718-24,37.48747059,126.8831457
(718-29)청원아트빌라, 구로동 718-29,37.4874109,126.8829672
(739-6), 구로동 739-6,37.48816546,126.8861149
청송빌라, 구로동 740-1,37.4892102,126.8867838
궁전아트빌라, 구로동 740-29,37.48912884,126.8865546
(740-41), 구로동 740-41,37.48910077,126.8862853
(740-58), 구로동 740-58,37.48905532,126.886065
(740-6), 구로동 740-6,37.48883634,126.8865355
(740-7), 구로동 740-7,37.48878568,126.8865033
태영빌라, 구로동 740-95,37.48898985,126.8865017
(742-58), 구로동 742-58,37.48915004,126.8875301
부일빌라, 구로동 742-63,37.48928665,126.8873615
(742-64), 구로동 742-64,37.48925393,126.8872963
현대, 구로동 74-30,37.49613773,126.8930273
(743-18), 구로동 743-18,37.48829706,126.8869624
(743-27), 구로동 743-27,37.48894802,126.8871779
(743-39), 구로동 743-39,37.4884138,126.8868213
(743-5), 구로동 743-5,37.48897786,126.8873886
(743-6), 구로동 743-6,37.48897775,126.8873038
(743-8), 구로동 743-8,37.48875884,126.8873171
(744-18), 구로동 744-18,37.48809158,126.8868087
(744-19), 구로동 744-19,37.48816338,126.886721
(744-3), 구로동 744-3,37.48804848,126.8869215
(744-49), 구로동 744-49,37.48789711,126.8862283
(744-8), 구로동 744-8,37.48777318,126.8867374
(745-14), 구로동 745-14,37.48762825,126.8860889
대승빌라, 구로동 745-16,37.48749227,126.8863403
(745-43), 구로동 745-43,37.48716419,126.8863622
(745-56), 구로동 745-56,37.48716615,126.885897
(745-57), 구로동 745-57,37.48712265,126.8858561
(745-64), 구로동 745-64,37.48690961,126.8858662
(745-69), 구로동 745-69,37.48709175,126.886085
(745-70), 구로동 745-70,37.48703055,126.8860574
(746-3), 구로동 746-3,37.48740484,126.8867246
(747-33), 구로동 747-33,37.48697454,126.8867447
(747-34), 구로동 747-34,37.48694322,126.8868226
(747-52), 구로동 747-52,37.48673115,126.8867101
(748-5), 구로동 748-5,37.48716891,126.8874387
대성아파트(749-11), 구로동 749-11,37.48769793,126.887236
성지아파트(749-34), 구로동 749-34,37.48743038,126.8874855
(749-44), 구로동 749-44,37.48789323,126.8876849
(749-48), 구로동 749-48,37.48767038,126.8877728
(749-49), 구로동 749-49,37.48754981,126.8876988
(749-57), 구로동 749-57,37.48782515,126.8875719
(749-8), 구로동 749-8,37.48778522,126.8874018
(750-13), 구로동 750-13,37.48776401,126.8869424
(750-7), 구로동 750-7,37.48772015,126.887053
(751-3), 구로동 751-3,37.48817648,126.8879217
성은빌라트(751-31), 구로동 751-31,37.48837396,126.8873374
(751-32), 구로동 751-32,37.48823759,126.8873639
(752-10), 구로동 752-10,37.48847906,126.8878967
(752-15), 구로동 752-15,37.48839552,126.8879644
(752-17), 구로동 752-17,37.48845263,126.8880923
(752-19), 구로동 752-19,37.48848991,126.8881682
(752-34), 구로동 752-34,37.48861219,126.8879066
(752-37), 구로동 752-37,37.48851218,126.8877167
(752-6), 구로동 752-6,37.48859671,126.8881043
(770-29), 구로동 770-29,37.48791249,126.8886183
(770-54), 구로동 770-54,37.48792337,126.8882243
(770-59), 구로동 770-59,37.48801045,126.8882161
(770-8), 구로동 770-8,37.48819212,126.8882998
(771-2), 구로동 771-2,37.48768106,126.888001
(771-6), 구로동 771-6,37.48768818,126.8881943
(777-3)두암호은리버빌, 구로동 777-3,37.48713037,126.8897818
(779-13), 구로동 779-13,37.48753625,126.8891161
(779-2), 구로동 779-2,37.48741027,126.8898621
경성아파트, 구로동 779-64,37.48763316,126.8896473
(780-29), 구로동 780-29,37.48726238,126.8887222
(780-31), 구로동 780-31,37.48719721,126.8888681
(780-46), 구로동 780-46,37.48708237,126.8889687
(780-48), 구로동 780-48,37.48712444,126.8888654
(780-50), 구로동 780-50,37.48720417,126.8886713
(780-58), 구로동 780-58,37.48707539,126.888789
(780-62), 구로동 780-62,37.48696349,126.8890631
(780-67)우정빌라, 구로동 780-67,37.48684818,126.8890869
(780-86), 구로동 780-86,37.48688095,126.8887793
(781-12), 구로동 781-12,37.48697675,126.8898074
(781-6), 구로동 781-6,37.48665172,126.8896621
(791-18), 구로동 791-18,37.48609136,126.88902
(791-2)태영빌라, 구로동 791-2,37.48621282,126.8894622
(791-21)태영빌라, 구로동 791-21,37.48588716,126.8892234
(791-4), 구로동 791-4,37.48629825,126.8892752
(791-44), 구로동 791-44,37.48560021,126.8893232
서원빌라, 구로동 791-47,37.48596824,126.8893585
(792-10), 구로동 792-10,37.48662448,126.8886872
(792-103), 구로동 792-103,37.48656115,126.8883401
대영, 구로동 792-107,37.48610516,126.8888411
(792-2), 구로동 792-2,37.48676773,126.8884879
동산빌라1동, 구로동 792-33,37.48621748,126.8887821
명성빌라3차, 구로동 792-42,37.48602115,126.888565
미도빌라B동, 구로동 792-58,37.48650899,126.8886149
(792-6), 구로동 792-6,37.48674483,126.8885695
모란빌라, 구로동 792-62,37.48630664,126.8884846
영암빌라, 구로동 792-82,37.48657263,126.888456
(792-86), 구로동 792-86,37.48636934,126.8883272
(792-98), 구로동 792-98,37.48628785,126.8881542
(793-16), 구로동 793-16,37.48665957,126.8882474
(793-26), 구로동 793-26,37.48652874,126.8881288
송림주택, 구로동 793-34,37.48646566,126.8880726
(793-44), 구로동 793-44,37.48633658,126.8879649
(793-46), 구로동 793-46,37.48627124,126.8879113
(793-54), 구로동 793-54,37.48620873,126.8878623
(793-6), 구로동 793-6,37.48679192,126.8883359
(794-12), 구로동 794-12,37.48571378,126.8883419
(794-13), 구로동 794-13,37.48567335,126.8883164
(794-26), 구로동 794-26,37.48575326,126.8879557
(794-32), 구로동 794-32,37.4860467,126.8876874
(794-46), 구로동 794-46,37.48589775,126.8875735
(796-11), 구로동 796-11,37.48537383,126.8888589
(796-13), 구로동 796-13,37.4853511,126.8890682
(796-25), 구로동 796-25,37.48526492,126.8890159
(796-26), 구로동 796-26,37.48523158,126.8891089
일심빌리지, 구로동 796-35,37.48523125,126.8887655
(796-39)중앙빌라, 구로동 796-39,37.48507144,126.8891253
(797-22), 구로동 797-22,37.48472661,126.8890681
(797-26), 구로동 797-26,37.48487437,126.8886789
(797-43), 구로동 797-43,37.48457349,126.8891181
(797-5), 구로동 797-5,37.48500917,126.888637
봉일(797-8), 구로동 797-8,37.48494612,126.8888044
한신주택, 구로동 798-2,37.48532555,126.8878294
(798-21), 구로동 798-21,37.48514456,126.8875276
(798-22), 구로동 798-22,37.48513062,126.8877027
(798-27), 구로동 798-27,37.48503233,126.8880322
(799-11), 구로동 799-11,37.48540047,126.8883623
풍안주택, 구로동 799-18,37.48547972,126.8880284
장미빌라, 구로동 799-20,37.48538931,126.8879415
유진빌라, 구로동 799-23,37.48551447,126.8879091
800-19, 구로동 800-19,37.48571002,126.8873302
800-27, 구로동 800-27,37.48555594,126.8875106
800-30, 구로동 800-30,37.48563111,126.8873135
801-14, 구로동 801-14,37.48550241,126.8871279
성산E동, 구로동 801-26,37.48525467,126.8873856
801-9, 구로동 801-9,37.48537403,126.8874651
(803-13)구로아트빌라8, 구로동 803-13,37.48605665,126.8868867
(803-29), 구로동 803-29,37.48629594,126.8870988
제일(805-14), 구로동 805-14,37.48534965,126.8861582
(806-15), 구로동 806-15,37.485665,126.8863501
구로아트빌라4동(806-33), 구로동 806-33,37.48628786,126.8864348
태우(806-61), 구로동 806-61,37.48652311,126.8862005
(807-1), 구로동 807-1,37.48667679,126.8861234
(807-19), 구로동 807-19,37.48640227,126.8858201
대림빌라, 구로동 807-2,37.48656643,126.8860459
(807-21), 구로동 807-21,37.48650446,126.8858841
(807-23), 구로동 807-23,37.48660746,126.8859488
(807-29), 구로동 807-29,37.48659351,126.8858246
로제리움2차, 구로동 97,37.49600448,126.8910319
우진체리쉬, 구로동 97-10,37.49612726,126.891965
순영웰라이빌2차, 구로동 97-2,37.49623793,126.891463
하나세인스톤2차, 구로동 97-4,37.49647581,126.8919211
SR친오애, 구로동 97-5,37.49658665,126.8921917
코원, 구로동 97-8,37.49624414,126.8921901
대림오페라타워, 구로동 98,37.49515603,126.8894303
비즈트위트그린, 구로동 98-10,37.49533733,126.8904447
파인마루오피스텔, 구로동 98-12,37.49522053,126.8902204
마인드에코프라움, 구로동 98-14,37.49511582,126.8900194
대림역와이즈플레이스, 구로동 98-4,37.49557562,126.8903154
케어빌(98-8), 구로동 98-8,37.4954831,126.890725
푸른솔, 구산동 147-46,37.61233261,126.908429
브라운스톤구산, 구산동 159-10,37.61153941,126.9093065
경향, 구산동 162-1,37.61055678,126.9057115
뉴월드빌(16-28), 구산동 16-28,37.61033171,126.9115735
한성산장, 구산동 169-1,37.60911382,126.9066975
캐슬아파트(18-10), 구산동 18-10,37.60907363,126.9128897
신호(199-24), 구산동 199-24,37.61291889,126.9130494
천지로얄, 구산동 202-8,37.61381238,126.9101777
세화샤이닝1, 구산동 222,37.69346676,126.7072539
세화샤이닝2, 구산동 223,37.69640345,126.7063327
경남아너스빌, 구산동 224,37.6055811,126.9054493
구산그린빌, 구산동 226,37.69602622,126.7061665
송학, 구산동 24-59,37.60848356,126.9120248
그린, 구산동 24-77,37.60827012,126.9120873
엔에스, 구산동 26-41,37.6077066,126.9102664
두일, 구산동 308-3,35.24550802,128.8723177
무지개아파트(308-86), 구산동 308-86,37.61727607,126.9037079
진성(347-1), 구산동 347-1,37.69571113,126.7036468
동익파크(355-95), 구산동 355-95,37.61456761,126.9066758
동익파크(355-98), 구산동 355-98,37.61500112,126.907184
갈현현대, 구산동 382,35.24948907,128.8796222
대림e-편한세상2, 구산동 546,37.61240018,126.9056763
갈현1단지e-편한세상, 구산동 547,37.61197306,126.9061255
삼성로얄아파트, 구의동 16-26,37.55488962,127.0956457
광남캐스빌(198-4), 구의동 198-4,37.54009947,127.0957312
강변아파트, 구의동 198-5,37.53982642,127.0954527
삼성쉐르빌, 구의동 199-18,37.53994752,127.0948201
현대13차폴라트리움, 구의동 199-23,37.53943299,127.0946257
그레이스홈타운(101동), 구의동 205-6,37.54254783,127.0931232
욱현(208-1), 구의동 208-1,37.54226852,127.09225
하늘애, 구의동 224-1,37.54258523,127.0911191
구의청정, 구의동 226-12,37.54344839,127.0894159
도성, 구의동 235-30,37.54416132,127.0859683
솔렌시아2, 구의동 236-25,37.54294684,127.0846682
명성, 구의동 237-5,37.54268091,127.0857368
퓨전빌, 구의동 244-6,37.53857634,127.090885
대영(2동), 구의동 254-41,37.54208696,127.0836852
리치캐슬, 구의동 27-10,37.55433732,127.0939991
동우아파트, 구의동 31-9,37.55248077,127.0929688
데쟈뷰아파트, 구의동 45-11,37.55020616,127.0943789
해성, 구의동 47-23,37.5512067,127.0924703
구의강변우성아파트, 구의동 546-7,37.53544845,127.0929997
강변현대하이엘, 구의동 547,37.53415461,127.0922163
광진해모로리버뷰, 구의동 547-7,37.53334468,127.0921524
대성빌라트(552-6), 구의동 552-6,37.55541727,127.0953527
구의현대7단지현대홈타운, 구의동 587-54,37.53680916,127.0909188
파르네빌, 구의동 587-58,37.53603731,127.0911796
옥산그린타워, 구의동 587-64,37.53571959,127.0918846
아크로리버, 구의동 589-10,37.53604991,127.0928753
나크빌라트, 구의동 590-7,37.53602752,127.0899616
우남위시빌, 구의동 591-29,37.53556273,127.0896251
강변힐하우스, 구의동 596-1,37.53364871,127.0903508
구의현대6단지, 구의동 610,37.5384465,127.0947113
구의현대2단지, 구의동 611,37.53868308,127.0959148
광남캐스빌, 구의동 620-6,37.5459973,127.0857115
현대프라임, 구의동 631-1,37.53742608,127.0976891
새한, 구의동 656,37.54101337,127.0880775
성동강변파크빌101(강변타워), 구의동 657,37.5378527,127.0927715
세양, 구의동 658,37.53757225,127.0938733
세림리오빌, 구의동 659,37.53932986,127.0919756
구의동현진에버빌, 구의동 660,37.54276091,127.0928145
아차산한라아파트, 구의동 662,37.55402505,127.0970674
아차산휴먼시아, 구의동 663,37.54791835,127.0931391
주성힐스톤, 구의동 664,37.54339245,127.0912113
파크타운, 구의동 665,37.55133771,127.0905528
강변에스케이뷰, 구의동 667,37.53865212,127.0901452
래미안파크스위트, 구의동 668,37.54579452,127.0902637
광진 파크 프라이빗, 구의동 670,37.5432497,127.0919183
스위트빌(71-1), 구의동 71-1,37.54932229,127.0904006
한영해시안아파트, 구의동 71-6,37.54891733,127.0899483
스타파크아파트, 구의동 80-37,37.54568481,127.0855476
호동, 군자동 343-12,37.55137815,127.0706009
에피소드1, 군자동 355-5,37.54874648,127.0681348
동양파라곤(2), 군자동 358-9,37.54847417,127.0697115
동양파라곤, 군자동 360-20,37.54858837,127.0702087
광진We’vePark, 군자동 503,37.36225259,126.7865921
일성파크, 군자동 99,37.36152578,126.8061473
호수1차A동, 궁동 112-10,37.50016936,126.8298813
호수2차B동, 궁동 112-9,37.50036908,126.8299553
다청림102동(143-0), 궁동 143,37.50043678,126.8309135
강남그린, 궁동 178-13,37.49718274,126.8310911
다청림(107동), 궁동 178-5,37.49763403,126.8314558
대명하이빌(103동), 궁동 178-7,37.49734165,126.8313901
다청림(104동), 궁동 182,37.49793502,126.8307807
다청림(103동), 궁동 182-11,37.49794988,126.8311829
다청림(101동), 궁동 182-4,37.49839013,126.8310839
대명하이빌101동, 궁동 184-20,37.49705473,126.8315814
대명하이빌102동, 궁동 184-6,37.49693089,126.831472
대명그린(아), 궁동 190-121,37.49582358,126.8324238
수정, 궁동 198-39,37.49347359,126.8369745
뉴파인, 궁동 236-4,37.49647242,126.8258444
우남푸르미아, 궁동 290,37.49361381,126.8297188
신금호, 금호동1가 128-5,37.55653475,127.0230419
금호삼성래미안, 금호동1가 1500,37.5491595,127.0276442
신금호두산위브, 금호동1가 1818,37.55595292,127.0223399
이편한세상금호파크힐스, 금호동1가 1824,37.55292331,127.0245591
벽산, 금호동1가 633,37.5516449,127.0272354
하나, 금호동1가 635,37.55067885,127.0266476
신금호파크자이, 금호동2가 1,37.55537177,127.0187414
금호자이1차, 금호동2가 1215,37.5528134,127.0224753
래미안하이리버, 금호동2가 1217,37.55134344,127.0243519
상기, 금호동2가 500-7,37.55262238,127.0189301
두산, 금호동3가 1331,37.55003645,127.0162171
금호한신, 금호동3가 1662,37.55039487,127.0184692
금호자이2차, 금호동3가 700,37.55037363,127.0219177
금호1차푸르지오, 금호동3가 917,37.55058602,127.0207271
롯데, 금호동4가 1250,37.54700563,127.0171892
브라운스톤금호, 금호동4가 1507,37.54669586,127.0156965
브라운스톤2차, 금호동4가 1550,37.54759892,127.0153449
힐스테이트 서울숲 리버, 금호동4가 1553,37.54677081,127.0264523
힐스테이트 서울숲리버(임대), 금호동4가 1553,37.54677081,127.0264523
삼산금호, 금호동4가 180,37.54743504,127.0246834
서울숲푸르지오2차, 금호동4가 235,37.54606519,127.0240583
"서울숲푸르지오2차(임대,212동)", 금호동4가 235-1,37.54747422,127.0239454
서울숲푸르지오, 금호동4가 340,37.54496935,127.0223294
대우, 금호동4가 800,37.54598907,127.0198349
형인허브빌아파트, 길동 100,37.53972648,127.1476945
청원파크빌3, 길동 103-5,37.53869311,127.1458164
하이존, 길동 106,37.53846652,127.1465567
동삼빌라트, 길동 107,37.53895466,127.1476376
서한베네치아, 길동 143-4,37.53690694,127.1456061
길동3차이룸, 길동 146-1,37.53631533,127.1450715
엠.프라자, 길동 152-3,37.53549168,127.1431746
삼익세라믹, 길동 184,37.53825557,127.1486433
해맞이에이동, 길동 228,37.53510234,127.1434536
삼유스위트빌, 길동 241-5,37.53461472,127.1403294
예전이룸1차, 길동 242-6,37.53511808,127.1408306
광남캐스빌(247-0), 길동 247,37.53481054,127.1399882
웅주아크로파크, 길동 320-9,37.54437071,127.142999
주풍그린빌, 길동 323-1,37.54406317,127.1442095
다성이즈빌(324-6), 길동 324-6,37.54359069,127.1452699
한전우성1, 길동 332,37.54335177,127.1441686
시가오똠, 길동 334-3,37.5434165,127.1430492
시가오똠에이동, 길동 334-6,37.54315738,127.1428869
예전이룸2차, 길동 337-19,37.54262054,127.1428156
