가게,주소,도로명주소,경도,위도,입지요건
,서울특별시 서초구 효령로36길 22,,127.022957,37.491112,따릉이
,서울특별시 서초구 사평대로 73,,127.002701,37.482159,따릉이
,서울특별시 서초구 서초중앙로 지하 31,,127.01487,37.484558,따릉이
,서울특별시 서초구 서초대로 지하 294,,127.01378600000001,37.494217,따릉이
,서울특별시 강남구 논현로 201,,127.041702,37.485378000000004,따릉이
,서울특별시 서초구 남부순환로 지하 2585,,127.03418,37.483990000000006,따릉이
,서울특별시 서초구 강남대로 193,,127.036728,37.481491,따릉이
,서울특별시 서초구 바우뫼로1길 35,,127.03891000000002,37.477852,따릉이
,서울특별시 서초구 바우뫼로18길 14,,127.03051,37.473614000000005,따릉이
,서울특별시 서초구 태봉로 131,,127.02900700000001,37.4692,따릉이
,서울특별시 서초구 태봉로2길 24,,127.026619,37.462639,따릉이
,서울특별시 서초구 양재대로2길 8,,127.02474199999999,37.459953000000006,따릉이
,서울특별시 서초구 양재대로2길 74,,127.019348,37.456234,따릉이
,서울특별시 서초구 양재대로2길 74,,127.01628899999999,37.455799,따릉이
,서울특별시 서초구 바우뫼로12길 70,,127.034477,37.467506,따릉이
,서울특별시 서초구 매헌로 16,,127.036041,37.463322,따릉이
,서울특별시 서초구 매헌로 지하 116,,127.03885700000001,37.47044,따릉이
,서울특별시 서초구 강남대로 27,,127.04035900000001,37.467690000000005,따릉이
,서울특별시 서초구 청계산로 10,,127.04611200000001,37.462688,따릉이
,서울특별시 강남구 논현로2길 22,,127.050591,37.471539,따릉이
,서울특별시 서초구 잠원로4길 지하 46,,127.011177,37.512989000000005,따릉이
,서울특별시 서초구 나루터로4길 60,,127.00958999999999,37.516597999999995,따릉이
,서울특별시 서초구 바우뫼로 43,,127.02683999999999,37.471928000000005,따릉이
,서울특별시 서초구 동작대로 134,,126.982574,37.488556,따릉이
,서울특별시 서초구 동작대로 204 청남빌딩,,126.98306299999999,37.494743,따릉이
,서울특별시 서초동 1748-14,,127.00816299999998,37.49054,따릉이
,서울특별시 서초동 1389,,127.02226999999999,37.502319,따릉이
,서울특별시 잠원동 91-29,,127.016052,37.510349,따릉이
,서울특별시 신원동 266,,127.05773899999998,37.448966999999996,따릉이
,서울특별시 서초구 방배로 162,,126.994293,37.487865,따릉이
,서울특별시 서초동 1748-33,,127.010582,37.487309,따릉이
,서울특별시 양재동 67-12,,127.038269,37.477829,따릉이
,서울특별시 양재동 316-11,,127.039612,37.46965,따릉이
,서울특별시 염곡동 260-1,,127.048798,37.461578,따릉이
,서울특별시 양재동 261-23,,127.03890200000001,37.474388,따릉이
,서울특별시 잠원동 84-3,,127.01528200000001,37.51487,따릉이
,서울특별시 서초구 서초중앙로 130,,127.014183,37.493618,따릉이
,서울특별시 서초구 반포대로 43,,127.010971,37.484161,따릉이
,서울특별시 서초구 효령로 10,,126.986282,37.475978999999995,따릉이
,서울특별시 서초구 남부순환로 2311-12,,127.00583600000002,37.477203,따릉이
,서울특별시 서초구 서초대로 62,,126.989166,37.486526,따릉이
,서울특별시 서초구 과천대로 870-13,,126.986801,37.468102,따릉이
,서울특별시 서초구 양재대로2길 33,,127.02265200000001,37.457423999999996,따릉이
,서울특별시 서초구 탑성말길 2,,127.055885,37.458549,따릉이
,서울특별시 서초구 능안말길 1-2,,127.067101,37.45562,따릉이
,서울특별시 서초구 안골2길 3,,127.064453,37.455608000000005,따릉이
,서울특별시 서초구 과천대로 810,,126.988525,37.464298,따릉이
,서울특별시 서초구 동광로39길 93,,126.99941299999999,37.499413,따릉이
,서울특별시 서초구 효령로 391,,127.02701599999999,37.488243,따릉이
,서울특별시 서초구 남부순환로 2620,,127.03699499999999,37.484798,따릉이
,서울특별시 서초구 언남길 87,,127.04624199999999,37.475906,따릉이
,서울특별시 서초구 서초중앙로 38,,127.015923,37.485671999999994,따릉이
,서울특별시 서초구 서운로 221,,127.021606,37.502410999999995,따릉이
,서울특별시 서초구 효령로72길 60,,127.02806100000001,37.486469,따릉이
,신원동 347-6,,127.05706,37.450661,따릉이
,서초동 1553-21,,127.008553,37.491951,따릉이
,반포동 749-35,,127.02136200000001,37.503811,따릉이
,잠원동 88,,127.019302,37.515881,따릉이
,서초동 1374,,127.029533,37.493259,따릉이
,방배동 980-53,,126.990677,37.479092,따릉이
,양재동 4(양재동 3-14 앞),,127.042259,37.482979,따릉이
,서초구 반포동 128-13,,126.99246200000002,37.498371,따릉이
,서초구 서초동 1748-45,,127.02146100000002,37.48304,따릉이
,서초구 방배동 438-35,,126.982323,37.483662,따릉이
,서울시 서초구 반포동 30-5 ,,127.01602199999999,37.503643,따릉이
,서울시 서초구 서운로 178,,127.024727,37.498928,따릉이
,서울특별시 서초구 본마을2길 2,,127.052742,37.454418,따릉이
,서울특별시 서초구 효령로69길,,127.024376,37.487159999999996,따릉이
,서울특별시 서초구 효령로70길,,127.025147,37.487484,따릉이
,서울특별시 서초구 사임당로137,,127.023521,37.491009000000005,따릉이
,서초구 서초대로65길,,127.02101100000002,37.496193,따릉이
,서초구 서초대로 347,,127.01918,37.495564,따릉이
,서초구 잠원로 51,,127.00725600000001,37.510193,따릉이
,서초구 신반포로 219 반포쇼핑타운,,127.00801899999999,37.507351,따릉이
,서초구 신반포로 165 ,,127.002159,37.505608,따릉이
,서초구 신반포로 143 ,,126.999924,37.504787,따릉이
,서초구 신반포로67,,126.993698,37.502674,따릉이
,서초구 방배로 230-1 ,,126.990067,37.493771,따릉이
,서초구 방배로 183,,126.992081,37.489917999999996,따릉이
,서초구 방배동 757-3,,126.987068,37.497795,따릉이
,서초구 방배로 245,,126.98935700000001,37.494205,따릉이
,서초구 남부순환로 2364,,127.008781,37.478203,따릉이
,서초구 남부순환로 2406,,127.01406100000001,37.481097999999996,따릉이
,서초구 내곡동 1-3031 ,,127.080978,37.455631,따릉이
,서초구 신반포로 ,,126.997322,37.503624,따릉이
,서초구 원지동 28,,127.041634,37.459247999999995,따릉이
,서초구 양재동,,127.03643799999999,37.482571,따릉이
,서초구 잠원동 51,,127.015251,37.520267,따릉이
,서초구 헌릉로 13,,127.044182,37.464897,따릉이
,서초구 사평대로 108 ,,126.99664299999999,37.498455,따릉이
,청계산로 434,,127.07033500000001,37.430977,따릉이
,서초구 강남대로 479,,127.02391100000001,37.505089,따릉이
,반포동 산60-1,,127.00238799999998,37.497688000000004,따릉이
,서울특별시 성동구 고산자로 123,,127.035103,37.55125,따릉이
,서울특별시 성동구 하왕십리동 860-1 ,,127.029198,37.564609999999995,따릉이
,서울특별시 성동구 상왕십리동 350-1 ,,127.023697,37.566261,따릉이
,서울특별시 성동구 성수동1가 678-1,,127.042084,37.542815999999995,따릉이
,금호로30,,127.02507,37.546089,따릉이
,성동구 하왕십리동 999,,127.024391,37.56179,따릉이
,성동구 하왕십리동 1063,,127.02636000000001,37.560146,따릉이
,성동구 금호동1가 1350,,127.024841,37.554778999999996,따릉이
,성동구 무학봉길 35,,127.026779,37.56068,따릉이
,성동구 성수동1가 671-41,,127.044762,37.550892,따릉이
,서울특별시 성동구 광나루로 249,,127.05779299999999,37.549061,따릉이
,서울특별시 성동구 성수이로 147,,127.05711399999998,37.548203,따릉이
,서울특별시 성동구 성수이로 118,,127.05751000000001,37.545165999999995,따릉이
,서울특별시 성동구 뚝섬로 379,,127.05258899999998,37.539654,따릉이
,서울특별시 성동구 왕십리로11길 9,,127.0438,37.541222,따릉이
,서울특별시 성동구 왕십리로 지하77,,127.04460900000001,37.544582,따릉이
,서울특별시 성동구 아차산로 18,,127.045006,37.548561,따릉이
,서울특별시 성동구 아차산로 18,,127.049805,37.546307,따릉이
,서울특별시 성동구 아차산로 171,,127.063309,37.54258,따릉이
,서울특별시 성동구 마장동 610,,127.03535500000001,37.571526,따릉이
,서울특별시 성동구 홍익동 590,,127.02991499999999,37.566994,따릉이
,서울특별시 성동구 하왕십리동 960-3,,127.03031899999999,37.563858,따릉이
,서울특별시 성동구 행당동 188-9,,127.03492,37.561446999999994,따릉이
,서울특별시 성동구 금호동3가 1575-3,,127.016426,37.548640999999996,따릉이
,서울특별시 성동구 옥수동 산5-148,,127.01406100000001,37.543663,따릉이
,서울특별시 성동구 금호동2가 1220-1,,127.02505500000001,37.5522,따릉이
,서울특별시 성동구 행당동 20-2,,127.040352,37.558052,따릉이
,서울특별시 성동구 용답동 224-1,,127.056725,37.563511,따릉이
,서울특별시 성동구 용답동 224-3,,127.06366000000001,37.561371,따릉이
,서울특별시 성동구 하왕십리동 286-24,,127.030403,37.568748,따릉이
,서울특별시 성동구 금호동4가 1101,,127.02108799999999,37.548149,따릉이
,서울특별시 성동구 금호동2가 1205-1,,127.025726,37.548634,따릉이
,서울특별시 성동구 응봉동 134-26,,127.033592,37.553986,따릉이
,서울특별시 성동구 행당동 347-11,,127.02921299999998,37.55735,따릉이
,서울특별시 성동구 행당동 10,,127.041397,37.560356,따릉이
,서울특별시 성동구 용답동 102-1,,127.05115500000001,37.56765,따릉이
,서울특별시 성동구 마장동 610 ,,127.03566000000001,37.57164,따릉이
,서울특별시 성동구 금호동4가 367-1,,127.020401,37.542053,따릉이
,서울특별시 성동구 무학로10길 6,,127.025696,37.567642,따릉이
,서울특별시 성동구 고산자로 260,,127.03652199999999,37.564606,따릉이
,서울특별시 성동구 왕십리광장로 10-1,,127.03679699999999,37.561096,따릉이
,서울특별시 성동구 동일로 213,,127.068932,37.551204999999996,따릉이
,서울특별시 성동구 왕십리로 64,,127.04467,37.542815999999995,따릉이
,서울특별시 성동구 동일로 313,,127.07341000000001,37.559246,따릉이
,서울특별시 성동구 광나루로 302,,127.062752,37.547913,따릉이
,서울특별시 성동구 동호로 99,,127.01557199999999,37.547928000000006,따릉이
,서울특별시 성동구 한림말길 56,,127.01766200000002,37.541363,따릉이
,서울특별시 성동구 아차산로 113,,127.057083,37.54459,따릉이
,서울특별시 동대문구 청계천로 417,,127.02356,37.571102,따릉이
,서울특별시 성동구 독서당로 381,,127.030243,37.549583,따릉이
,서울특별시 성동구 광나루로 303-1,,127.06208799999999,37.548286,따릉이
,서울특별시 성동구 마장로 292-1,,127.041847,37.565205,따릉이
,서울특별시 성동구 용답25길 1,,127.05423700000001,37.561012,따릉이
,서울특별시 성동구 성수일로 27,,127.04908,37.543178999999995,따릉이
,서울특별시 성동구 마장로39길 51,,127.04688999999999,37.56797,따릉이
,서울특별시 성동구 성수동2가 569-3,,127.055489,37.536808,따릉이
,서울특별시 성동구 마장로42길 14,,127.045395,37.565940999999995,따릉이
,서울특별시 성동구 성수동2가 276-5,,127.05264299999999,37.545418,따릉이
,서울특별시 성동구 아차산로 100,,127.056656,37.544159,따릉이
,서울특별시 성동구 자동차시장길 49,,127.056908,37.558365,따릉이
,왕십리로 206,,127.043778,37.554539,따릉이
,왕십리로 206,,127.04335800000001,37.55658,따릉이
,왕십리로374(지하),,127.02887,37.564381,따릉이
,뚝섬로1길 63,,127.047669,37.546959,따릉이
,성동구 동일로 265,,127.071106,37.555141,따릉이
,금호동4가 341,,127.023201,37.544041,따릉이
,성동구 용답동 223-7,,127.05632800000001,37.559799,따릉이
,성수동1가719,,127.04276999999999,37.541958,따릉이
,마장로304-6,,127.04311399999999,37.565979,따릉이
,용답역 2번출구 앞,,127.029152,37.566818,따릉이
,금호로173,,127.019791,37.555313,따릉이
,행당동379,,127.03913100000001,37.55653,따릉이
,마조로64-2,,127.04186999999999,37.563396000000004,따릉이
,왕십리로89,,127.044601,37.54591,따릉이
,천호대로336,,127.05645,37.563709,따릉이
,왕십리로278-17,,127.038399,37.559269,따릉이
,서울특별시 성북구 동소문로 1,,127.00631000000001,37.588764000000005,따릉이
,서울특별시 성북구 동소문로13길 38,,127.012497,37.591694,따릉이
,서울특별시 성북구 성북로 132-1,,126.99231,37.594402,따릉이
,서울특별시 성북구 보문로 168,,127.016434,37.589329,따릉이
,서울특별시 성북구 동소문로 2,,127.00670600000001,37.588448,따릉이
,서울특별시 성북구 안암로 69,,127.028976,37.582592,따릉이
,서울특별시 성북구 정릉로27가길 28-2,,127.014648,37.603249,따릉이
,서울특별시 성북구 아리랑로19길 20,,127.01168799999999,37.60244,따릉이
,서울특별시 성북구 보국문로29길 23,,127.003281,37.607760999999996,따릉이
,서울특별시 성북구 보국문로29길 23,,127.00283799999998,37.607262,따릉이
,서울특별시 성북구 동소문로 248,,127.02478799999999,37.603085,따릉이
,서울특별시 성북구 종암로 147,,127.033272,37.603043,따릉이
,서울특별시 성북구 종암로 88,,127.035027,37.59827,따릉이
,서울특별시 성북구 종암로3길 37-2,,127.036667,37.593288,따릉이
,서울특별시 성북구 종암로3길 37-2,,127.039276,37.598068,따릉이
,서울특별시 성북구 월곡로 지하 107,,127.04020700000001,37.600433,따릉이
,서울특별시 성북구 화랑로 148,,127.04773700000001,37.605808,따릉이
,서울특별시 성북구 화랑로 지하 157,,127.04731799999999,37.606068,따릉이
,서울특별시 성북구 화랑로 지하 157,,127.05068200000001,37.607341999999996,따릉이
,서울특별시 성북구 월곡로 지하 107,,127.041634,37.602627000000005,따릉이
,서울특별시 노원구 화랑로 지하 347-1,,127.066093,37.613556,따릉이
,서울특별시 성북구 돌곶이로22길 21,,127.059799,37.610523,따릉이
,서울특별시 성북구 화랑로 296,,127.06131,37.612999,따릉이
,서울특별시 성북구 보문로 192,,127.014008,37.591251,따릉이
,서울특별시 성북구 인촌로7길 120,,127.01713600000001,37.590382,따릉이
,서울특별시 성북구 인촌로7길 24,,127.020752,37.586899,따릉이
,서울특별시 성북구 월계로 28,,127.03350800000001,37.610569,따릉이
,서울특별시 성북구 한천로 693,,127.053802,37.61956,따릉이
,서울특별시 성북구 성북로21길 32,,126.997932,37.592617,따릉이
,서울특별시 성북구 동소문로 11,,127.007378,37.589249,따릉이
